order_id,customer_id,vendor_id,ship_mode,order_status,order_purchase_date,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date
CA-2016-144337,AS-10285,VEN04,Second Class,delivered,2018-02-05 16:42,2018-02-07 3:10,2018-02-14 17:47,2018-02-21 20:17
CA-2015-163104,JL-15175,VEN02,Standard Class,delivered,2018-04-18 12:02,2018-04-18 12:15,2018-04-18 22:41,2018-04-20 15:17
CA-2015-130022,CA-12310,VEN02,Standard Class,delivered,2018-05-03 11:57,2018-05-03 12:54,2018-05-04 19:07,2018-05-09 17:03
CA-2017-165715,DJ-13630,VEN03,Standard Class,delivered,2017-11-28 16:01,2017-11-28 16:18,2017-11-30 13:48,2017-12-01 18:52
CA-2015-149909,SC-20725,VEN02,Standard Class,delivered,2018-03-31 22:21,2018-04-03 5:48,2018-04-06 20:38,2018-04-16 18:37
CA-2017-109757,JL-15505,VEN03,Second Class,delivered,2018-05-06 11:23,2018-05-06 11:35,2018-05-08 15:03,2018-05-15 21:17
CA-2016-144911,YC-21895,VEN01,First Class,delivered,2018-02-19 10:15,2018-02-20 7:27,2018-02-23 1:36,2018-03-10 0:03
US-2017-123463,TH-21235,VEN02,Same Day,delivered,2017-02-27 23:18,2017-02-27 23:25,2017-03-03 11:01,2017-03-13 10:12
CA-2016-156748,EG-13900,VEN02,Standard Class,delivered,2017-10-31 10:17,2017-10-31 10:30,2017-11-01 19:58,2017-11-07 18:16
CA-2016-158575,AB-10060,VEN02,Standard Class,delivered,2017-05-03 21:09,2017-05-03 21:22,2017-05-09 16:07,2017-05-23 10:47
CA-2014-103373,EG-13900,VEN01,Standard Class,delivered,2018-03-05 19:12,2018-03-06 12:56,2018-03-09 13:37,2018-04-02 23:41
CA-2016-125920,AT-10735,VEN02,Standard Class,delivered,2017-09-27 18:30,2017-09-27 18:49,2017-09-28 14:52,2017-10-04 18:58
CA-2014-114125,SM-20005,VEN03,Standard Class,delivered,2017-04-23 12:51,2017-04-25 8:10,2017-04-25 15:29,2017-04-27 11:57
CA-2014-134215,KM-16720,VEN02,Standard Class,delivered,2018-08-01 18:58,2018-08-02 18:50,?,2018-08-13 23:16
US-2016-164588,BP-11185,VEN01,Standard Class,delivered,2017-04-23 16:41,2017-04-23 16:55,2017-04-24 13:47,2017-05-09 12:41
CA-2016-162236,RM-19675,VEN02,Second Class,delivered,2017-11-28 19:00,2017-11-29 2:17,2017-11-29 18:12,2017-11-30 22:27
CA-2017-106782,HA-14920,VEN02,Standard Class,delivered,2017-12-03 17:12,2017-12-03 17:34,2017-12-06 21:22,2017-12-13 21:18
US-2015-144771,JD-16060,VEN03,First Class,delivered,2018-05-03 10:26,2018-05-03 10:57,2018-05-07 15:47,2018-05-09 16:54
US-2017-113201,EB-13840,VEN02,Standard Class,delivered,2018-04-08 23:05,2018-04-09 8:30,2018-04-10 17:03,2018-04-21 16:21
CA-2014-130869,GB-14530,VEN02,Standard Class,delivered,2018-07-22 23:12,2018-07-23 12:31,2018-07-26 10:48,2018-07-27 21:21
CA-2017-135783,SP-20860,VEN02,First Class,delivered,2017-04-30 12:13,2017-04-30 12:25,2017-05-04 13:23,2017-05-30 15:32
CA-2015-111206,SV-20365,VEN02,Standard Class,delivered,2018-04-28 13:50,2018-05-01 6:13,2018-05-02 15:15,2018-06-04 18:48
CA-2014-126963,RM-19675,VEN02,,delivered,2017-02-23 0:57,2017-02-24 2:42,2017-03-03 11:34,2017-03-08 15:42
CA-2014-106726,VP-21730,VEN03,First Class,delivered,2017-11-24 8:45,2017-11-24 8:56,2017-11-24 19:07,2017-11-26 14:18
CA-2015-125563,RL-19615,VEN02,Standard Class,delivered,2017-05-03 21:49,2017-05-03 22:02,2017-05-04 11:20,2017-05-11 12:29
CA-2014-150329,AM-10360,VEN01,Standard Class,delivered,2017-07-04 12:39,2017-07-04 12:50,2017-07-05 15:33,2017-07-06 14:18
CA-2015-131758,DJ-13420,VEN01,Standard Class,delivered,2018-04-14 22:10,2018-04-17 4:11,2018-04-18 18:52,2018-05-04 18:42
CA-2014-154627,ZD-21925,VEN03,First Class,delivered,2018-08-12 15:54,2018-08-13 15:50,2018-08-14 15:25,2018-08-22 22:04
CA-2014-140732,JE-15745,VEN02,Second Class,delivered,2018-01-22 11:08,2018-01-22 14:17,2018-01-26 15:12,2018-01-31 23:58
CA-2016-158806,NM-18445,VEN02,Standard Class,delivered,2017-07-24 17:00,2017-07-24 17:10,2017-07-26 22:05,2017-08-11 21:10
CA-2016-124583,ES-14020,VEN02,Second Class,delivered,2017-10-04 20:45,2017-10-05 20:49,2017-10-10 17:08,2017-10-27 16:45
CA-2016-140928,MO-17800,VEN02,Standard Class,delivered,2018-03-08 16:07,2018-03-08 17:00,2018-03-09 17:09,2018-04-12 23:32
CA-2014-158281,AS-10135,VEN02,Standard Class,delivered,2018-08-18 21:58,2018-08-20 10:50,?,2018-08-29 22:04
CA-2016-136329,AJ-10960,VEN02,Standard Class,delivered,2018-08-17 8:47,2018-08-17 11:09,2018-08-20 13:39,2018-08-23 16:45
US-2014-100853,AG-10525,VEN02,Standard Class,shipped,2018-06-08 20:06,2018-06-12 4:35,2018-06-12 14:09,
CA-2015-164007,JS-15595,VEN04,Standard Class,delivered,2017-04-25 19:37,2017-04-25 19:50,2017-04-27 13:19,2017-05-05 12:13
CA-2017-122280,BB-10990,VEN01,Same Day,delivered,2018-05-26 19:36,2018-05-26 19:49,2018-05-28 13:45,2018-06-01 13:32
CA-2015-158659,AH-10210,VEN02,Second Class,delivered,2018-05-10 0:20,2018-05-10 0:34,2018-05-15 16:18,2018-05-18 22:42
CA-2014-159800,AS-10225,VEN03,First Class,delivered,2017-08-16 11:32,2017-08-17 2:55,2017-08-17 20:13,2017-08-24 21:53
CA-2017-121615,MK-17905,VEN02,Standard Class,delivered,2018-08-20 20:31,2018-08-21 4:10,2018-08-21 14:00,2018-08-27 17:30
CA-2016-109407,TW-21025,VEN02,Second Class,delivered,2016-10-09 23:38,2016-10-11 12:03,2016-10-25 12:11,2016-10-29 6:53
US-2016-117541,CK-12325,VEN02,Standard Class,delivered,2017-06-19 23:20,2017-06-19 23:30,2017-07-03 15:45,2017-07-11 17:09
CA-2014-153150,MP-17470,VEN03,Second Class,delivered,2018-06-17 20:16,2018-06-17 20:33,2018-06-20 12:16,2018-06-21 16:32
US-2016-125402,MJ-17740,VEN02,Standard Class,delivered,2018-02-01 9:03,2018-02-01 9:15,2018-02-03 2:52,2018-02-21 19:08
CA-2017-110625,AG-10900,VEN02,Standard Class,delivered,2017-11-20 12:53,2017-11-22 20:34,2017-11-23 17:12,2017-12-19 18:53
CA-2014-151295,AG-10495,VEN01,Standard Class,delivered,2017-11-24 15:10,2017-11-24 17:37,2017-11-28 21:15,2017-12-18 19:34
CA-2017-139437,SN-20710,VEN02,Standard Class,delivered,2018-05-04 10:55,2018-05-05 3:15,2018-05-07 14:23,2018-05-11 17:47
US-2017-147886,LS-17245,VEN02,First Class,delivered,2018-04-19 16:53,2018-04-19 17:07,2018-04-20 22:08,2018-04-26 20:12
US-2017-120089,LA-16780,VEN01,Same Day,delivered,2018-05-07 20:42,2018-05-07 20:55,2018-05-14 10:35,2018-06-02 10:06
CA-2015-140221,LS-16975,VEN02,Second Class,delivered,2018-03-14 22:16,2018-03-14 22:30,2018-03-20 18:22,2018-04-10 16:12
US-2015-158589,EM-14095,VEN01,Standard Class,delivered,2018-02-09 17:21,2018-02-09 17:35,2018-02-14 15:27,2018-02-15 23:09
CA-2014-138072,SH-19975,VEN04,Standard Class,delivered,2017-12-14 8:39,2017-12-14 8:52,2017-12-14 17:25,2017-12-19 18:52
CA-2014-133704,JE-16165,VEN02,Standard Class,delivered,2018-05-02 20:22,2018-05-02 20:53,2018-05-04 15:17,2018-05-09 20:03
CA-2014-148586,CK-12325,VEN03,Standard Class,delivered,2018-08-03 10:42,2018-08-03 11:04,2018-08-03 12:57,2018-08-13 18:22
CA-2015-165554,BH-11710,VEN02,Standard Class,delivered,2018-01-08 19:31,2018-01-09 7:19,2018-01-11 20:33,2018-01-24 23:58
CA-2015-139164,KB-16600,VEN01,Standard Class,delivered,2018-02-16 13:09,2018-02-16 13:26,2018-02-21 9:19,2018-02-27 19:54
CA-2015-134075,TN-21040,VEN01,Standard Class,delivered,2018-01-27 16:53,2018-01-27 17:17,2018-01-29 18:52,2018-02-07 21:18
CA-2016-125164,AT-10735,VEN01,Standard Class,delivered,2017-12-13 8:11,2017-12-13 8:19,2017-12-13 22:20,2017-12-28 15:39
CA-2014-115259,SK-19990,VEN03,Second Class,delivered,2018-02-22 20:53,2018-02-22 21:28,2018-02-23 23:19,2018-03-28 22:04
CA-2017-152660,GD-14590,VEN02,Standard Class,delivered,2017-05-29 22:08,2017-05-29 22:22,2017-06-01 16:33,2017-06-06 15:38
CA-2015-127824,AJ-10780,VEN02,Standard Class,delivered,2017-10-01 19:27,2017-10-03 14:07,2017-10-06 22:35,2017-10-23 20:24
CA-2015-122371,EH-13945,VEN03,Standard Class,delivered,2018-03-31 17:31,2018-03-31 17:47,2018-04-03 3:03,2018-04-07 13:14
CA-2017-137421,BM-11140,VEN01,Standard Class,delivered,2018-02-12 22:18,2018-02-12 22:30,2018-02-21 20:42,2018-03-05 15:41
CA-2016-143441,PM-19135,VEN03,Same Day,delivered,2018-03-14 10:03,2018-03-14 10:15,2018-03-14 21:32,2018-03-28 18:03
CA-2015-132948,MD-17350,VEN02,Standard Class,delivered,2017-08-03 20:50,2017-08-03 21:05,2017-08-07 17:28,2017-08-10 16:14
CA-2015-135538,AA-10375,VEN02,Standard Class,delivered,2018-05-10 11:28,2018-05-10 11:51,2018-05-10 15:17,2018-05-16 12:53
US-2016-153129,SF-20200,VEN02,Standard Class,delivered,2017-09-19 13:05,2017-09-21 3:05,2017-09-21 19:17,2017-09-29 21:36
CA-2015-137302,ES-14080,VEN03,Standard Class,delivered,2018-01-26 16:33,2018-01-26 17:31,2018-01-29 23:09,2018-02-07 15:52
CA-2015-152891,CV-12805,VEN02,Standard Class,delivered,2018-06-16 19:40,2018-06-16 19:58,2018-06-19 15:37,2018-06-26 13:58
CA-2016-140634,VW-21775,VEN03,Second Class,delivered,2017-11-11 17:38,2017-11-11 17:51,2017-11-14 22:13,2017-12-12 2:14
CA-2015-146675,AA-10480,VEN01,Standard Class,delivered,2018-05-28 13:57,2018-05-28 14:10,2018-05-29 10:12,2018-06-11 20:13
CA-2017-103478,DW-13480,VEN02,Second Class,delivered,2018-02-20 16:34,2018-02-20 16:50,2018-03-01 23:42,2018-03-14 20:11
CA-2016-116540,CB-12025,VEN02,Same Day,delivered,2017-11-28 15:05,2017-11-28 15:19,2017-11-29 22:18,2017-12-02 0:32
CA-2015-104871,NK-18490,VEN02,Standard Class,delivered,2017-02-28 20:57,2017-02-28 21:10,2017-03-01 14:44,2017-03-03 7:05
US-2017-128398,RC-19825,VEN01,Second Class,delivered,2018-01-16 19:25,2018-01-16 19:37,2018-01-22 19:38,2018-02-01 15:11
CA-2015-135545,EB-13840,VEN02,Standard Class,delivered,2018-01-14 18:49,2018-01-14 18:59,?,2018-01-20 14:28
CA-2017-143252,TS-21205,VEN02,Standard Class,delivered,2018-07-24 12:22,2018-07-24 13:40,2018-07-24 14:40,2018-07-26 20:12
CA-2016-169838,CK-12760,VEN02,Standard Class,delivered,2018-04-04 17:24,2018-04-04 17:35,2018-04-05 20:06,2018-04-18 2:03
CA-2017-137428,CK-12205,VEN02,Second Class,delivered,2017-11-24 9:58,2017-11-25 6:31,2017-11-30 16:42,2017-12-01 21:39
CA-2017-100412,BV-11245,VEN02,Standard Class,delivered,2017-08-30 16:41,2017-08-30 16:50,2017-08-31 22:07,2017-09-09 14:54
US-2016-155173,AG-10900,VEN02,Standard Class,delivered,2017-03-27 22:20,2017-03-27 22:30,2017-03-30 15:05,2017-05-09 8:16
CA-2016-146010,RA-19885,VEN04,First Class,delivered,2017-11-20 22:20,2017-11-20 22:33,?,2017-11-30 22:41
CA-2017-145429,CK-12325,VEN02,Standard Class,unavailable,2018-01-19 0:08,2018-01-19 0:36,,
US-2016-146066,SF-20965,VEN02,Second Class,delivered,2018-04-16 0:18,2018-04-16 8:50,2018-04-17 17:21,2018-05-05 13:38
CA-2016-112585,YC-21895,VEN02,First Class,delivered,2017-09-12 13:54,2017-09-12 14:06,2017-09-12 19:25,2017-09-13 17:02
CA-2017-155929,BF-11020,VEN03,,delivered,2017-03-12 13:45,2017-03-12 13:45,2017-03-16 8:37,2017-04-03 14:09
CA-2017-152198,AM-10360,VEN02,First Class,delivered,2018-07-31 13:46,2018-07-31 14:31,2018-08-03 10:05,2018-08-15 1:06
CA-2016-159142,JL-15850,VEN02,First Class,delivered,2017-06-15 7:53,2017-06-17 3:48,2017-06-19 19:59,2017-06-21 16:51
CA-2016-111213,SF-20200,VEN02,Standard Class,delivered,2018-08-08 10:29,2018-08-08 10:45,2018-08-09 12:25,2018-08-13 18:52
CA-2014-134726,CK-12595,VEN02,Second Class,shipped,2018-02-01 22:40,2018-02-02 16:00,2018-02-03 1:32,
CA-2016-155474,GM-14440,VEN03,Standard Class,delivered,2017-03-15 8:17,2017-03-15 8:17,2017-03-15 10:34,2017-03-17 11:52
CA-2016-118514,FM-14380,VEN02,Standard Class,delivered,2017-11-08 19:32,2017-11-08 19:47,2017-11-09 17:24,2017-11-20 18:03
CA-2016-131065,AA-10480,VEN02,Second Class,delivered,2017-07-27 8:45,2017-07-27 9:42,2017-07-28 17:12,2017-08-03 18:33
CA-2015-144386,TB-21520,VEN02,Standard Class,delivered,2018-03-18 3:25,2018-03-20 3:28,?,2018-04-02 18:56
CA-2014-133963,SG-20080,VEN02,Second Class,delivered,2018-06-03 20:39,2018-06-03 20:55,2018-06-04 14:10,2018-06-08 21:24
CA-2014-132542,BM-11785,VEN02,Second Class,delivered,2018-05-29 16:25,2018-05-30 2:32,2018-06-05 13:56,2018-06-06 20:22
US-2017-166394,ES-14020,VEN01,Second Class,delivered,2018-06-11 16:04,2018-06-11 16:42,2018-06-12 10:08,2018-06-18 21:18
US-2016-169369,PN-18775,VEN03,Standard Class,delivered,2017-08-08 21:31,2017-08-08 21:50,2017-08-09 15:33,2017-08-16 19:37
CA-2015-141327,HK-14890,VEN02,First Class,delivered,2017-08-26 14:11,2017-08-26 14:25,?,2017-08-31 17:03
CA-2015-127754,JE-15745,VEN02,Standard Class,delivered,2017-02-07 20:08,2017-02-07 20:22,2017-02-08 7:38,2017-02-17 18:05
CA-2016-125724,BM-11140,VEN02,Standard Class,delivered,2018-03-19 10:21,2018-03-19 11:31,2018-03-21 20:37,2018-03-29 23:09
CA-2016-161676,CM-12385,VEN02,Standard Class,delivered,2018-07-19 12:27,2018-07-20 4:45,2018-07-20 14:37,2018-07-25 18:28
CA-2017-129021,RD-19810,VEN01,Second Class,delivered,2017-10-03 12:57,2017-10-05 2:49,2017-10-09 21:36,2017-10-18 20:11
CA-2014-128846,VP-21730,VEN02,Standard Class,delivered,2018-04-27 10:42,2018-04-27 10:55,2018-04-30 14:02,2018-05-03 17:04
CA-2017-126067,EH-13945,VEN02,Standard Class,delivered,2018-02-13 0:21,2018-02-16 8:07,2018-02-20 18:54,2018-03-05 22:28
CA-2014-164749,DK-13090,VEN02,First Class,delivered,2017-11-05 21:59,2017-11-05 22:10,2017-11-06 19:18,2017-11-09 14:55
CA-2014-143903,EA-14035,VEN01,Standard Class,delivered,2018-08-03 15:43,2018-08-03 16:04,2018-08-07 8:43,2018-08-15 22:52
CA-2015-150196,BW-11110,VEN02,First Class,delivered,2017-11-15 12:07,2017-11-15 12:26,2017-11-16 22:32,2017-12-04 23:06
CA-2016-124681,CD-11980,VEN02,Second Class,delivered,2018-02-21 21:33,2018-02-21 21:55,2018-02-27 1:07,2018-04-09 20:04
US-2017-159205,KW-16435,VEN02,Second Class,delivered,2018-02-28 22:21,2018-02-28 22:30,2018-03-01 18:57,2018-03-09 23:56
CA-2015-126137,EG-13900,VEN01,Standard Class,delivered,2018-05-20 19:05,2018-05-22 8:16,2018-05-24 7:06,2018-06-05 19:38
CA-2016-111416,JE-15475,VEN02,Standard Class,delivered,2018-05-10 8:41,2018-05-11 3:10,?,2018-05-21 16:11
CA-2014-120243,CD-11920,VEN02,Second Class,delivered,2018-03-14 20:31,2018-03-14 20:48,2018-03-19 18:05,2018-04-09 17:28
CA-2016-131968,ES-14020,VEN02,Standard Class,delivered,2018-02-10 20:45,2018-02-10 20:55,2018-02-14 11:31,2018-02-22 22:27
CA-2014-107524,EH-13945,VEN02,Standard Class,delivered,2018-06-15 13:08,2018-06-15 13:44,?,2018-06-21 20:05
CA-2016-127649,MO-17800,VEN02,First Class,delivered,2018-03-21 9:42,2018-03-21 9:50,2018-03-21 19:46,2018-04-06 23:46
CA-2016-161662,CV-12805,VEN02,First Class,delivered,2017-08-17 15:40,2017-08-17 16:55,2017-08-18 19:23,2017-08-21 15:24
CA-2017-164049,DV-13045,VEN02,Standard Class,delivered,2017-06-10 1:21,2017-06-10 1:42,2017-06-13 15:44,2017-07-03 11:25
CA-2015-133025,LH-17155,VEN02,Second Class,delivered,2018-02-24 16:42,2018-02-24 16:55,2018-02-28 13:19,2018-03-16 22:16
CA-2016-164154,PC-18745,VEN02,Standard Class,delivered,2018-07-31 22:45,2018-08-01 22:44,?,2018-08-08 19:27
CA-2016-133144,MT-18070,VEN03,Second Class,delivered,2016-10-06 17:42,2016-10-06 18:11,2016-10-30 11:38,2016-10-31 11:38
CA-2017-126865,NP-18325,VEN02,Second Class,delivered,2017-10-16 22:52,2017-10-16 23:14,2017-10-17 20:54,2017-10-24 19:10
CA-2014-107706,CC-12145,VEN02,,delivered,2018-02-26 9:34,2018-02-28 9:56,2018-03-01 19:44,2018-03-15 17:42
CA-2016-107104,LS-16975,VEN02,Standard Class,delivered,2018-01-23 22:21,2018-01-23 22:34,?,2018-02-16 17:34
CA-2014-105249,LT-17110,VEN02,Same Day,delivered,2018-03-27 7:59,2018-03-27 8:10,2018-03-27 20:33,2018-03-31 13:47
US-2015-140851,MS-17980,VEN03,Second Class,delivered,2017-07-12 19:58,2017-07-12 21:05,2017-07-13 18:32,2017-07-24 15:29
CA-2015-104941,LS-17245,VEN02,Standard Class,delivered,2018-05-02 23:06,2018-05-03 0:12,2018-05-03 15:34,2018-05-07 17:53
CA-2014-146591,DV-13045,VEN01,First Class,delivered,2017-08-21 14:50,2017-08-23 15:35,?,2017-09-13 21:09
US-2017-141698,AM-10360,VEN01,Standard Class,delivered,2018-03-30 5:48,2018-03-30 7:07,?,2018-04-09 17:59
CA-2017-132262,LC-16885,VEN02,First Class,delivered,2018-08-14 1:00,2018-08-14 1:15,2018-08-21 8:10,2018-08-22 16:56
CA-2015-169740,GT-14710,VEN02,Standard Class,delivered,2018-06-20 14:33,2018-06-22 2:37,2018-06-22 14:35,2018-06-30 19:18
US-2014-161305,AA-10375,VEN03,Standard Class,unavailable,2018-01-24 18:44,2018-01-24 18:56,,
CA-2016-149314,SH-20395,VEN01,Second Class,delivered,2018-03-19 21:26,2018-03-19 21:35,2018-03-20 20:27,2018-04-03 16:54
CA-2016-113516,ER-13855,VEN02,Second Class,delivered,2018-03-06 1:39,2018-03-06 1:50,2018-03-07 0:51,2018-03-14 20:03
CA-2016-169971,AC-10420,VEN02,Standard Class,delivered,2018-04-04 22:06,2018-04-04 22:28,2018-04-10 21:14,2018-04-16 20:18
CA-2016-168921,AR-10825,VEN02,First Class,delivered,2018-02-08 13:54,2018-02-08 14:10,2018-02-09 0:49,2018-02-16 12:28
US-2016-150035,JE-16165,VEN02,Standard Class,delivered,2017-12-05 16:37,2017-12-05 16:56,2017-12-08 14:46,2017-12-17 17:04
CA-2017-158344,GT-14710,VEN02,Standard Class,delivered,2017-10-20 17:20,2017-10-20 17:35,2017-10-23 16:43,2017-10-25 16:12
US-2016-126431,CC-12430,VEN01,Same Day,delivered,2017-04-11 9:24,2017-04-11 9:35,2017-04-13 9:17,2017-04-20 9:19
CA-2014-129938,PC-18745,VEN02,Second Class,delivered,2018-07-24 16:45,2018-07-25 16:45,2018-07-27 14:22,2018-08-02 17:28
CA-2017-121853,LH-17155,VEN02,Standard Class,delivered,2018-02-13 7:17,2018-02-13 7:30,2018-02-14 22:43,2018-02-15 21:53
US-2016-120460,DC-13285,VEN02,Standard Class,delivered,2017-10-12 17:21,2017-10-12 17:36,2017-10-17 16:42,2017-10-19 18:12
US-2016-114013,AJ-10795,VEN01,Second Class,delivered,2018-03-26 16:02,2018-03-26 16:15,2018-03-27 22:42,2018-04-05 11:50
CA-2015-162376,TR-21325,VEN01,Second Class,delivered,2017-10-20 11:27,2017-10-24 6:35,2017-10-24 17:57,2017-10-26 20:49
CA-2017-167703,JG-15805,VEN02,Standard Class,delivered,2018-05-13 21:46,2018-05-13 22:13,2018-05-14 13:40,2018-05-15 17:31
CA-2017-130526,TD-20995,VEN01,First Class,delivered,2018-05-07 17:39,2018-05-07 18:10,2018-05-08 13:04,2018-05-14 16:12
CA-2014-103317,MS-17830,VEN04,First Class,delivered,2017-10-15 12:58,2017-10-17 4:09,2017-10-20 17:06,2017-10-21 12:23
CA-2014-131541,JD-16060,VEN03,Same Day,delivered,2018-05-07 16:02,2018-05-07 17:31,2018-05-08 14:40,2018-05-18 17:06
CA-2017-168396,CS-12130,VEN02,Second Class,delivered,2018-05-06 11:40,2018-05-06 12:20,2018-05-07 13:16,2018-05-09 22:53
CA-2016-159765,DJ-13630,VEN02,Second Class,delivered,2017-04-29 15:10,2017-04-30 15:15,2017-05-02 15:39,2017-05-12 17:07
CA-2016-151561,PS-18970,VEN02,Standard Class,delivered,2017-05-07 17:27,2017-05-07 17:42,2017-05-09 9:50,2017-05-16 17:25
CA-2017-145037,CM-12385,VEN02,Second Class,delivered,2018-08-01 23:27,2018-08-01 23:43,?,2018-08-06 16:14
US-2016-151260,AH-10210,VEN02,First Class,delivered,2018-06-07 15:54,2018-06-07 16:20,2018-06-08 13:37,2018-06-19 13:40
CA-2016-113551,MT-18070,VEN01,First Class,delivered,2017-09-01 21:28,2017-09-05 4:25,2017-09-12 19:25,2017-09-14 14:44
CA-2017-128300,VP-21730,VEN02,Second Class,delivered,2017-04-28 21:01,2017-04-28 21:15,2017-05-02 18:47,2017-05-16 13:58
CA-2014-142510,ON-18715,VEN02,Standard Class,delivered,2018-04-09 15:25,2018-04-11 5:50,2018-04-11 18:49,2018-05-09 18:08
US-2016-126844,ES-14080,VEN02,Standard Class,delivered,2018-08-06 8:58,2018-08-06 9:10,2018-08-06 16:46,2018-08-10 11:02
US-2017-165344,AB-10060,VEN02,First Class,shipped,2017-07-29 19:08,2017-07-29 19:23,2017-07-31 20:07,
US-2014-146353,AR-10825,VEN03,Second Class,delivered,2018-08-22 17:14,2018-08-22 17:25,2018-08-27 15:10,2018-08-30 19:03
US-2016-131912,GP-14740,VEN02,Second Class,delivered,2017-11-26 17:52,2017-11-28 17:55,2017-11-29 23:22,2017-12-08 19:49
CA-2015-136147,SD-20485,VEN02,Standard Class,delivered,2017-11-23 8:35,2017-11-23 8:48,2017-11-27 18:14,2018-01-03 14:36
CA-2014-135755,MP-17965,VEN04,Standard Class,delivered,2018-08-17 11:15,2018-08-18 2:50,2018-08-20 15:54,2018-08-27 18:07
CA-2016-160717,JL-15850,VEN04,Standard Class,delivered,2018-02-05 12:39,2018-02-06 4:32,2018-02-06 19:23,2018-03-02 18:42
CA-2014-138128,SF-20200,VEN01,Standard Class,delivered,2018-08-07 14:10,2018-08-07 14:25,2018-08-08 18:48,2018-08-20 17:16
CA-2016-127369,LC-16870,VEN03,First Class,delivered,2017-10-22 16:11,2017-10-22 16:21,2017-10-24 19:16,2017-10-30 20:54
CA-2017-154718,MJ-17740,VEN02,Second Class,delivered,2017-05-15 17:13,2017-05-17 4:02,2017-05-22 15:49,2017-05-30 15:27
CA-2017-123624,AP-10915,VEN02,Second Class,delivered,2018-07-05 0:44,2018-07-05 16:32,?,2018-07-10 20:43
CA-2016-162348,DC-13285,VEN03,Standard Class,delivered,2017-12-05 11:23,2017-12-06 2:50,2017-12-07 16:28,2017-12-08 21:43
CA-2016-155670,RD-19810,VEN02,Second Class,delivered,2018-04-18 20:42,2018-04-18 20:55,2018-04-19 22:48,2018-04-25 12:55
CA-2015-145758,DB-13210,VEN02,,delivered,2018-08-26 19:45,2018-08-26 20:04,?,2018-08-30 20:36
CA-2014-164182,CC-12145,VEN03,Standard Class,delivered,2018-05-05 9:51,2018-05-08 3:52,2018-05-08 16:11,2018-05-11 20:44
CA-2014-140228,SH-20395,VEN01,Standard Class,delivered,2018-08-12 8:16,2018-08-12 8:25,?,2018-08-15 17:46
CA-2014-166744,MS-17980,VEN04,Standard Class,delivered,2018-01-17 22:38,2018-01-17 22:50,2018-01-18 12:32,2018-01-27 16:18
CA-2017-148320,RA-19285,VEN02,Standard Class,delivered,2017-07-21 9:28,2017-07-21 9:43,2017-07-26 11:15,2017-08-02 19:09
CA-2017-155936,BW-11110,VEN03,Standard Class,delivered,2018-08-09 10:21,2018-08-09 10:55,?,2018-08-15 22:24
US-2017-114657,KH-16630,VEN04,Standard Class,unavailable,2017-11-22 13:44,2017-11-22 13:53,,
CA-2016-145548,PF-19165,VEN01,Standard Class,delivered,2018-07-26 14:15,2018-07-27 13:10,?,2018-08-06 17:08
US-2014-160444,LL-16840,VEN02,Same Day,delivered,2018-01-20 18:42,2018-01-20 19:09,2018-01-23 21:10,2018-01-26 13:39
CA-2016-153577,DR-12880,VEN02,Standard Class,delivered,2017-07-18 8:50,2017-07-19 4:03,2017-07-20 11:32,2017-08-04 16:11
CA-2014-126522,JC-15340,VEN02,Second Class,delivered,2018-02-06 17:11,2018-02-06 17:32,2018-02-07 21:52,2018-02-16 0:16
CA-2017-157091,LF-17185,VEN01,Standard Class,delivered,2018-04-19 10:09,2018-04-19 10:34,2018-04-20 0:21,2018-04-30 20:48
CA-2016-137652,PF-19165,VEN01,First Class,canceled,2018-05-07 17:46,2018-05-07 18:34,,
CA-2017-127285,LE-16810,VEN02,Standard Class,delivered,2017-06-11 22:11,2017-06-11 22:25,2017-06-12 14:26,2017-06-26 16:38
CA-2016-102981,LH-17020,VEN02,Second Class,unavailable,2017-05-12 10:17,2017-05-13 3:10,,
CA-2017-111220,CS-12130,VEN04,Standard Class,delivered,2018-05-07 21:00,2018-05-08 17:51,2018-05-10 14:20,2018-05-15 17:27
CA-2015-147816,JG-15115,VEN02,Second Class,delivered,2017-06-08 0:06,2017-06-08 1:10,2017-06-16 12:39,2017-06-27 11:27
CA-2015-143077,AR-10825,VEN02,Standard Class,delivered,2018-04-15 17:18,2018-04-17 5:50,2018-04-17 23:32,2018-05-09 0:32
CA-2016-107328,FM-14290,VEN02,Standard Class,delivered,2017-11-11 19:09,2017-11-11 19:26,2017-11-16 12:28,2017-11-23 17:17
CA-2017-132353,LC-16870,VEN03,First Class,delivered,2018-02-05 14:18,2018-02-07 2:52,2018-02-07 21:42,2018-02-10 15:12
CA-2017-117394,LC-17140,VEN03,Standard Class,delivered,2018-01-28 13:54,2018-01-28 14:09,2018-01-29 22:17,2018-02-06 17:33
US-2017-165869,HW-14935,VEN02,Standard Class,delivered,2017-12-08 11:41,2017-12-08 11:53,2017-12-12 18:32,2017-12-18 17:41
CA-2016-102792,AH-10195,VEN03,Standard Class,delivered,2018-05-08 9:22,2018-05-08 9:36,2018-05-08 15:41,2018-05-22 18:31
CA-2015-149811,KB-16585,VEN02,Standard Class,delivered,2018-04-06 7:08,2018-04-06 7:48,2018-04-11 17:19,2018-04-18 15:56
US-2017-118038,DK-12985,VEN02,First Class,delivered,2017-07-28 11:25,2017-07-28 11:35,2017-07-28 19:58,2017-08-07 20:41
