order_id,customer_id,vendor_id,ship_mode,order_status,order_purchase_date,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
US-2016-131611,RL-19615,VEN02,Std Class,delivered,2018-04-11 15:07,2018-04-13 2:15,2018-04-13 19:39,2018-04-19 18:01,2018-05-15
US-2015-120712,KB-16240,VEN03,Std Class,delivered,2017-10-26 20:30,2017-10-26 20:46,2017-10-27 19:05,2017-10-31 20:22,2017-11-14
CA-2017-163405,DP-13165,VEN02,Std Class,delivered,2018-04-29 15:13,2018-04-29 15:34,2018-04-30 12:10,2018-05-07 18:51,2018-05-24
CA-2017-161130,DJ-13510,VEN02,Std Class,delivered,2018-03-22 17:39,2018-03-22 17:55,2018-03-26 19:23,2018-03-27 13:42,2018-04-04
CA-2017-118773,DP-13000,VEN02,Std Class,shipped,2018-06-26 15:19,2018-06-26 15:36,2018-06-27 11:05,,2018-07-24
CA-2017-115154,VM-21685,VEN02,1st Class,invoiced,2018-07-31 14:15,2018-08-02 5:05,,,2018-08-17
CA-2014-157721,CK-12325,VEN01,1st Class,delivered,2017-06-03 20:16,2017-06-04 20:15,2017-06-06 14:18,2017-06-14 13:44,2017-06-30
CA-2017-107293,KC-16540,VEN02,1st Class,delivered,2018-07-19 17:22,2018-07-19 17:35,2018-07-20 14:52,2018-07-23 23:22,2018-07-31
CA-2014-166989,TP-21130,VEN03,Std Class,delivered,2017-11-03 18:34,2017-11-03 19:30,2017-11-06 20:51,2017-11-09 17:48,2017-11-16
CA-2015-136196,DP-13000,VEN02,Std Class,delivered,2018-07-20 14:34,2018-07-20 14:45,2018-07-20 16:30,2018-07-23 13:37,2018-07-31
CA-2017-164756,CA-12265,VEN02,Std Class,delivered,2018-01-15 20:07,2018-01-15 20:18,2018-01-17 20:43,2018-01-26 23:48,2018-02-19
CA-2017-140627,MD-17350,VEN02,,shipped,2018-05-03 21:09,2018-05-03 21:33,2018-05-04 14:34,,2018-06-06
CA-2016-146150,SD-20485,VEN02,Std Class,delivered,2018-07-14 10:53,2018-07-14 11:05,2018-07-17 17:32,2018-07-25 16:28,2018-08-08
CA-2015-122623,GK-14620,VEN02,Std Class,delivered,2018-01-22 11:29,2018-01-22 14:22,2018-01-24 21:28,2018-01-31 15:22,2018-03-05
CA-2016-130078,GK-14620,VEN04,Std Class,delivered,2018-05-01 13:40,2018-05-01 13:50,2018-05-02 16:19,2018-05-16 0:22,2018-05-23
US-2014-157231,TW-21025,VEN02,Std Class,delivered,2017-05-31 21:12,2017-05-31 21:30,2017-06-01 10:49,2017-06-22 17:25,2017-06-27
CA-2016-128923,SH-20395,VEN02,Std Class,delivered,2018-06-06 12:17,2018-06-06 12:32,2018-06-07 11:57,2018-06-27 13:21,2018-07-16
CA-2017-131037,DL-12865,VEN02,1st Class,delivered,2018-05-07 15:48,2018-05-07 17:30,2018-05-09 5:55,2018-05-16 0:42,2018-06-08
CA-2014-146640,TN-21040,VEN04,Std Class,delivered,2018-02-22 12:45,2018-02-22 12:55,2018-02-23 18:18,2018-05-03 22:13,2018-03-19
US-2016-160528,KH-16630,VEN02,Std Class,delivered,2017-05-29 21:30,2017-05-29 21:45,2017-05-30 10:29,2017-06-05 23:43,2017-06-21
US-2014-105137,SF-20200,VEN02,Same Day,delivered,2017-11-16 12:53,2017-11-17 4:06,2017-11-17 18:31,2017-11-27 17:43,2017-12-13
CA-2015-120320,ME-17725,VEN01,Std Class,delivered,2017-08-20 17:34,2017-08-20 17:45,2017-08-22 16:18,2017-09-06 20:39,2017-09-13
CA-2017-163020,LH-17155,VEN02,,delivered,2018-06-13 22:04,2018-06-13 22:38,2018-06-14 12:49,2018-06-25 17:13,2018-07-05
CA-2015-128125,PC-18745,VEN02,Std Class,delivered,2018-02-04 0:01,2018-02-04 0:15,2018-02-07 2:48,2018-02-21 23:11,2018-03-12
CA-2015-105347,MY-17380,VEN02,Std Class,delivered,2018-06-16 16:02,2018-06-19 6:35,2018-06-19 13:06,2018-06-22 23:03,2018-07-11
US-2014-105151,AS-10285,VEN01,1st Class,delivered,2017-07-23 5:33,2017-07-25 3:45,2017-07-27 15:09,2017-08-10 17:30,2017-08-11
CA-2014-131002,CS-12130,VEN01,2nd Class,delivered,2017-03-14 12:56,2017-03-14 12:56,2017-03-22 9:25,2017-03-27 12:56,2017-03-31
CA-2015-100734,AH-10210,VEN02,Std Class,delivered,2017-05-04 10:32,2017-05-04 10:42,2017-05-17 11:07,2017-05-23 22:51,2017-05-25
CA-2016-164350,JB-15400,VEN02,,delivered,2017-10-26 18:44,2017-10-26 18:55,2017-10-30 20:45,2017-11-14 16:07,2017-11-23
CA-2015-125976,BP-11095,VEN04,Std Class,delivered,2018-05-18 17:40,2018-05-21 8:17,2018-05-21 16:07,2018-06-18 19:24,2018-06-06
CA-2016-131205,AB-10165,VEN01,Std Class,delivered,2018-07-06 21:38,2018-07-07 11:25,2018-07-10 12:18,2018-07-28 20:15,2018-08-10
CA-2017-107986,MG-17680,VEN02,Same Day,delivered,2017-02-26 17:55,2017-02-26 18:05,2017-03-01 16:41,2017-03-06 9:37,2017-03-21
CA-2016-112060,EL-13735,VEN02,Std Class,delivered,2017-06-20 10:42,2017-06-20 16:45,2017-06-26 16:24,2017-06-28 19:12,2017-07-03
CA-2017-116953,CD-11980,VEN02,1st Class,delivered,2017-05-30 22:39,2017-05-30 22:50,2017-06-01 13:07,2017-06-16 10:34,2017-06-26
CA-2014-123400,PJ-19015,VEN04,Std Class,delivered,2018-07-04 19:41,2018-07-05 16:25,2018-07-05 14:45,2018-07-06 18:17,2018-07-17
CA-2017-134810,JH-15985,VEN04,1st Class,delivered,2018-01-15 11:42,2018-01-15 12:27,2018-01-17 14:58,2018-01-22 20:13,2018-02-05
US-2014-169789,JO-15280,VEN01,Std Class,delivered,2017-11-24 13:04,2017-11-24 15:33,2017-11-27 14:26,2017-12-05 0:22,2017-12-14
US-2016-114230,JK-15370,VEN01,Std Class,delivered,2017-07-14 21:31,2017-07-14 21:43,2017-07-18 16:03,2017-07-24 17:48,2017-08-07
US-2017-165953,RL-19615,VEN02,Std Class,delivered,2018-08-13 22:15,2018-08-15 14:10,2018-08-16 14:57,2018-08-17 20:41,2018-08-23
CA-2015-137603,KB-16600,VEN01,Std Class,delivered,2018-02-05 14:39,2018-02-06 15:56,2018-02-08 22:58,2018-02-14 21:09,2018-03-05
CA-2015-111339,FA-14230,VEN02,,delivered,2018-06-04 19:02,2018-06-04 19:15,2018-06-05 11:15,2018-06-06 17:46,2018-06-20
CA-2017-136623,DW-13480,VEN02,Std Class,delivered,2017-08-10 10:39,2017-08-11 10:50,2017-08-11 18:19,2017-08-14 20:17,2017-08-23
CA-2015-159380,KD-16345,VEN03,Std Class,delivered,2017-12-11 23:17,2017-12-11 23:35,2017-12-12 17:35,2017-12-18 17:23,2018-01-09
CA-2017-122154,ZD-21925,VEN02,1st Class,delivered,2018-03-07 22:26,2018-03-07 22:35,2018-03-08 18:42,2018-03-22 23:58,2018-03-23
CA-2017-113705,ES-14080,VEN02,2nd Class,delivered,2017-10-13 7:54,2017-10-13 8:14,2017-10-13 17:08,2017-10-24 18:00,2017-11-08
CA-2017-144491,JD-15895,VEN02,Std Class,delivered,2017-11-24 22:43,2017-11-25 1:31,2017-12-01 16:48,2017-12-07 20:32,2017-12-18
CA-2015-111507,FM-14380,VEN02,Std Class,delivered,2018-03-07 16:51,2018-03-07 17:40,2018-03-08 19:26,2018-04-03 16:02,2018-03-29
US-2014-134614,PO-19180,VEN01,Std Class,delivered,2018-07-31 16:16,2018-07-31 17:30,2018-08-02 12:35,2018-08-06 17:36,2018-08-14
US-2017-134642,CG-12520,VEN01,Std Class,delivered,2017-03-08 11:17,2017-03-08 11:30,2017-03-08 12:03,2017-03-14 10:08,2017-03-30
CA-2014-154186,SC-20305,VEN03,2nd Class,delivered,2018-07-12 22:14,2018-07-12 22:30,2018-07-24 16:07,2018-07-25 20:44,2018-07-30
CA-2017-108553,BD-11725,VEN02,,delivered,2017-11-16 12:53,2017-11-17 4:10,2017-11-17 19:18,2017-11-26 16:52,2017-12-13
CA-2016-154662,DJ-13420,VEN02,Std Class,delivered,2018-07-05 18:28,2018-07-05 18:51,2018-07-10 15:03,2018-07-12 17:12,2018-07-30
CA-2017-163566,CM-12385,VEN02,1st Class,delivered,2018-01-29 16:52,2018-01-29 17:17,2018-02-01 17:52,2018-02-22 12:49,2018-03-05
CA-2015-120362,FM-14380,VEN02,Std Class,delivered,2018-08-01 23:28,2018-08-01 23:43,2018-08-03 10:37,2018-08-08 19:48,2018-08-20
CA-2017-148810,NG-18430,VEN03,Std Class,delivered,2018-06-05 22:19,2018-06-07 2:55,2018-06-08 14:23,2018-06-14 18:21,2018-07-16
US-2015-151407,SN-20710,VEN01,Std Class,delivered,2018-01-04 7:44,2018-01-04 9:03,2018-01-08 11:42,2018-01-13 1:27,2018-01-29
US-2015-142020,DB-13615,VEN03,2nd Class,delivered,2018-01-23 9:26,2018-01-25 2:38,2018-01-26 2:06,2018-01-29 20:27,2018-02-15
CA-2014-107916,CM-12385,VEN01,1st Class,delivered,2018-03-12 14:34,2018-03-13 4:08,2018-03-15 17:22,2018-03-20 0:03,2018-03-28
US-2015-122910,JC-15340,VEN01,Std Class,delivered,2017-02-19 19:18,2017-02-19 19:25,2017-02-20 16:22,2017-03-27 15:03,2017-04-12
CA-2017-152261,AG-10495,VEN02,,delivered,2017-11-19 20:37,2017-11-19 20:46,2017-11-22 18:25,2017-11-30 12:02,2017-12-08
CA-2015-164833,GT-14635,VEN01,Same Day,delivered,2017-08-10 12:44,2017-08-12 2:45,2017-08-15 19:31,2017-08-24 20:05,2017-09-08
CA-2015-120810,DK-13150,VEN02,Std Class,delivered,2018-06-09 10:52,2018-06-09 11:11,2018-06-11 13:54,2018-06-12 19:18,2018-06-25
CA-2015-142237,JE-15475,VEN02,1st Class,delivered,2018-04-25 10:00,2018-04-25 10:15,2018-04-25 15:09,2018-05-14 15:42,2018-05-24
CA-2014-148761,PH-18790,VEN02,Std Class,delivered,2017-07-28 13:38,2017-07-28 13:50,2017-07-31 16:52,2017-08-04 21:14,2017-08-28
CA-2017-147452,JR-16210,VEN02,1st Class,delivered,2018-03-17 12:46,2018-03-17 17:57,2018-03-19 23:03,2018-03-26 22:42,2018-04-13
US-2015-137008,CM-12385,VEN04,Std Class,delivered,2018-02-18 21:30,2018-02-19 10:15,2018-02-26 15:39,2018-03-01 0:48,2018-03-07
US-2014-138758,CC-12430,VEN02,Std Class,delivered,2018-01-11 11:56,2018-01-11 12:48,2018-01-12 20:46,2018-01-15 19:15,2018-01-30
CA-2014-127383,JF-15490,VEN02,Std Class,delivered,2017-11-21 15:01,2017-11-21 15:10,2017-11-23 19:02,2017-12-09 0:23,2017-12-12
CA-2017-112536,AS-10285,VEN01,Std Class,delivered,2018-03-16 12:02,2018-03-16 12:15,2018-03-19 12:47,2018-03-23 19:52,2018-04-10
CA-2015-100769,DK-13150,VEN03,Same Day,delivered,2017-09-12 9:18,2017-09-13 9:45,2017-09-13 20:03,2017-10-25 15:52,2017-10-17
CA-2016-101161,ES-14080,VEN01,,delivered,2017-11-25 23:37,2017-11-28 3:44,2017-12-05 21:42,2018-01-24 19:18,2017-12-18
CA-2017-134439,DK-13225,VEN02,2nd Class,delivered,2017-10-10 11:04,2017-10-12 2:21,2017-11-24 16:43,2017-11-27 18:52,2017-10-30
US-2016-163461,EM-13960,VEN03,,delivered,2018-03-11 19:49,2018-03-11 20:47,2018-03-12 17:41,2018-04-08 18:22,2018-04-05
CA-2017-104220,ER-13855,VEN02,Std Class,delivered,2017-09-24 20:25,2017-09-24 20:44,2017-09-26 12:26,2017-10-05 21:42,2017-10-19
CA-2014-145926,LM-17065,VEN01,Std Class,delivered,2018-01-10 23:12,2018-01-11 23:07,2018-01-13 1:33,2018-01-23 19:33,2018-02-08
CA-2016-158043,BP-11185,VEN03,2nd Class,delivered,2017-04-16 22:45,2017-04-18 4:03,2017-04-25 12:33,2017-05-10 5:40,2017-05-18
CA-2015-132486,BB-10990,VEN03,2nd Class,delivered,2018-07-25 8:56,2018-07-25 22:30,2018-08-15 15:41,2018-08-24 20:59,2018-09-05
CA-2014-112326,RF-19840,VEN02,,delivered,2017-05-12 22:50,2017-05-13 7:22,2017-05-16 9:17,2017-05-17 12:08,2017-06-05
CA-2016-108630,CV-12805,VEN01,,delivered,2018-02-03 13:38,2018-02-03 13:49,2018-02-05 22:17,2018-02-14 22:06,2018-03-06
CA-2014-143210,AB-10165,VEN02,1st Class,delivered,2017-01-23 13:40,2017-01-25 2:50,2017-01-26 11:26,2017-01-30 8:42,2017-02-28
CA-2014-133543,EB-13705,VEN02,Std Class,delivered,2018-03-16 18:06,2018-03-16 18:15,2018-03-22 22:32,2018-04-06 18:17,2018-04-05
CA-2017-102204,JD-15895,VEN01,Std Class,delivered,2018-02-15 19:02,2018-02-17 3:47,2018-02-20 20:17,2018-03-07 20:33,2018-03-14
CA-2017-149160,CD-11920,VEN01,2nd Class,delivered,2018-03-06 17:12,2018-03-07 10:29,2018-03-12 23:14,2018-03-14 16:04,2018-03-22
CA-2014-104976,JE-15745,VEN02,Std Class,delivered,2018-03-26 23:13,2018-03-26 23:27,2018-03-27 18:58,2018-04-22 12:22,2018-04-26
US-2014-139640,CS-12400,VEN02,2nd Class,delivered,2017-07-15 0:52,2017-07-15 1:05,2017-07-18 13:37,2017-07-25 14:39,2017-08-02
CA-2015-168564,EB-13840,VEN02,Same Day,delivered,2018-02-04 19:45,2018-02-06 3:48,2018-02-08 21:19,2018-02-20 21:59,2018-03-20
US-2015-168914,AS-10225,VEN01,Std Class,delivered,2017-11-19 18:20,2017-11-20 18:14,2017-11-22 20:47,2017-12-07 23:33,2017-12-13
CA-2017-116988,SB-20290,VEN01,2nd Class,delivered,2018-05-25 18:15,2018-05-25 18:32,2018-05-28 14:26,2018-05-29 17:48,2018-06-12
CA-2017-132619,MA-17560,VEN02,Std Class,delivered,2018-03-28 14:52,2018-03-28 15:08,2018-03-29 20:58,2018-04-09 16:27,2018-04-10
CA-2016-128594,MB-17305,VEN02,1st Class,delivered,2018-04-08 20:08,2018-04-08 20:29,2018-04-10 19:19,2018-04-13 20:49,2018-04-30
CA-2016-100041,DB-13060,VEN02,Std Class,delivered,2017-11-27 15:38,2017-11-27 15:58,2017-11-29 19:12,2017-12-20 15:14,2017-12-19
CA-2016-130484,AS-10225,VEN03,Std Class,delivered,2018-07-23 22:05,2018-07-24 10:31,2018-07-24 15:54,2018-07-30 12:48,2018-08-14
CA-2016-134362,HM-14980,VEN01,1st Class,delivered,2017-11-08 11:15,2017-11-08 11:30,2017-11-20 12:51,2017-11-30 18:25,2017-12-06
US-2017-133781,LL-16840,VEN02,1st Class,delivered,2018-06-25 22:17,2018-06-25 23:12,2018-06-26 14:43,2018-07-10 20:04,2018-07-19
CA-2016-128412,BP-11185,VEN02,Std Class,delivered,2018-02-08 0:34,2018-02-09 10:55,2018-02-16 16:43,2018-03-01 14:08,2018-03-14
CA-2014-103492,JL-15505,VEN02,Std Class,delivered,2018-06-08 17:31,2018-06-08 20:49,2018-06-12 12:33,2018-06-19 21:33,2018-07-17
CA-2017-166184,AA-10375,VEN02,1st Class,delivered,2018-03-05 12:28,2018-03-05 13:31,2018-03-07 22:31,2018-03-23 3:22,2018-04-02
CA-2017-123372,LS-16975,VEN01,Std Class,delivered,2018-03-19 11:10,2018-03-19 11:31,2018-03-21 19:06,2018-04-02 12:16,2018-04-11
CA-2017-128426,BW-11110,VEN03,Std Class,delivered,2017-06-19 15:21,2017-06-19 15:30,2017-06-21 7:52,2017-06-27 11:39,2017-07-12
US-2014-134733,DO-13435,VEN02,Std Class,delivered,2017-08-25 11:14,2017-08-25 11:30,2017-08-29 18:33,2017-08-30 23:56,2017-09-08
US-2017-162558,NF-18385,VEN02,1st Class,delivered,2018-05-16 12:11,2018-05-16 12:39,2018-05-16 13:31,2018-05-25 16:32,2018-06-21
CA-2016-140543,JL-15835,VEN03,2nd Class,delivered,2017-10-12 10:06,2017-10-12 10:21,2017-10-26 20:33,2017-10-31 23:23,2017-11-07
CA-2016-102127,FA-14230,VEN02,Std Class,delivered,2018-03-06 18:46,2018-03-06 19:30,2018-03-07 22:45,2018-03-14 14:38,2018-03-26
CA-2017-122490,EB-13705,VEN01,Std Class,delivered,2018-05-16 12:26,2018-05-16 12:53,2018-05-17 8:40,2018-05-29 11:03,2018-06-11
CA-2015-160787,DP-13000,VEN02,Same Day,delivered,2018-01-17 20:58,2018-01-19 2:38,2018-01-19 18:27,2018-01-24 16:33,2018-02-07
CA-2016-148796,PK-19075,VEN02,,delivered,2018-02-17 16:39,2018-02-17 16:50,2018-02-19 23:41,2018-03-10 0:12,2018-03-13
CA-2015-145401,CM-12445,VEN02,Std Class,delivered,2018-01-23 12:41,2018-01-23 13:01,2018-01-24 13:54,2018-01-31 15:48,2018-02-21
CA-2017-151911,MO-17800,VEN02,2nd Class,delivered,2017-12-27 22:37,2017-12-27 22:48,2017-12-28 18:36,2018-01-03 10:59,2018-01-22
US-2014-148838,JM-15250,VEN03,Std Class,delivered,2017-06-16 14:48,2017-06-16 15:43,2017-06-16 16:46,2017-06-27 18:13,2017-07-10
CA-2017-115994,EH-14125,VEN03,2nd Class,delivered,2018-04-20 14:42,2018-04-24 18:58,2018-04-24 23:59,2018-05-03 16:15,2018-05-15
CA-2016-140977,CB-12025,VEN02,,delivered,2018-04-20 16:27,2018-04-24 19:22,2018-04-23 19:31,2018-04-26 20:12,2018-05-18
CA-2014-117478,GH-14485,VEN02,1st Class,delivered,2018-04-25 9:34,2018-04-25 9:50,2018-04-26 17:54,2018-04-27 21:32,2018-05-10
CA-2016-111941,CR-12730,VEN01,2nd Class,delivered,2018-05-31 22:26,2018-05-31 22:50,2018-06-01 14:31,2018-06-02 18:52,2018-06-26
CA-2014-111899,MP-17470,VEN03,1st Class,delivered,2017-11-24 18:31,2017-11-24 21:38,2017-11-29 17:45,2017-12-12 19:33,2017-12-27
CA-2017-132213,RC-19960,VEN02,1st Class,delivered,2018-05-10 11:18,2018-05-10 11:51,2018-05-10 14:37,2018-05-18 22:03,2018-06-14
CA-2016-154508,SP-20860,VEN02,Std Class,delivered,2017-06-17 13:16,2017-06-17 13:25,2017-06-19 12:49,2017-06-26 15:58,2017-07-11
CA-2017-102407,CD-11920,VEN03,2nd Class,delivered,2018-04-07 18:22,2018-04-07 18:30,2018-04-13 21:48,2018-04-17 18:49,2018-04-19
CA-2015-129917,YC-21895,VEN02,1st Class,delivered,2017-07-30 19:36,2017-07-30 19:50,2017-07-31 17:27,2017-08-14 20:02,2017-09-01
CA-2017-166926,BN-11470,VEN02,Std Class,delivered,2018-04-15 21:29,2018-04-15 21:50,2018-04-17 18:23,2018-04-24 17:25,2018-05-08
CA-2017-128965,RM-19675,VEN02,Std Class,delivered,2017-03-16 14:34,2017-03-16 14:34,2017-03-17 8:19,2017-03-21 18:18,2017-04-11
CA-2016-152730,RF-19735,VEN02,Std Class,delivered,2017-07-02 23:50,2017-07-04 4:44,2017-07-06 12:40,2017-07-07 18:39,2017-07-14
CA-2015-121097,AR-10825,VEN02,Std Class,delivered,2017-11-06 21:32,2017-11-07 5:31,2017-11-07 18:57,2017-11-23 18:26,2017-12-11
CA-2015-106320,PH-18790,VEN02,Std Class,delivered,2017-01-21 17:08,2017-01-21 17:22,2017-01-24 7:47,2017-01-27 18:12,2017-03-02
CA-2014-139423,LS-16975,VEN01,Std Class,delivered,2017-07-10 19:37,2017-07-10 19:50,2017-07-11 16:57,2017-07-13 19:32,2017-07-28
CA-2017-123036,TN-21040,VEN01,,delivered,2018-01-20 8:41,2018-01-20 9:16,2018-01-26 21:58,2018-01-31 22:16,2018-02-19
US-2014-105767,BV-11245,VEN03,Std Class,delivered,2018-02-27 17:09,2018-02-27 17:28,2018-03-01 1:23,2018-03-16 1:06,2018-03-26
CA-2015-164301,PG-18820,VEN02,Std Class,delivered,2018-02-20 10:47,2018-02-21 6:25,2018-02-22 15:39,2018-03-07 22:26,2018-03-13
CA-2017-122763,TT-21070,VEN04,Same Day,delivered,2017-09-12 21:42,2017-09-12 21:55,2017-09-14 20:29,2017-10-03 19:57,2017-10-06
US-2017-149006,DP-13105,VEN02,2nd Class,delivered,2018-04-17 10:16,2018-04-18 10:11,2018-04-26 9:56,2018-05-02 14:23,2018-05-10
US-2017-106663,LH-17155,VEN02,Std Class,delivered,2017-03-01 17:58,2017-03-01 18:10,2017-03-02 15:40,2017-03-07 9:35,2017-03-21
CA-2016-138933,CA-12775,VEN02,1st Class,delivered,2018-04-09 18:26,2018-04-09 18:35,2018-04-10 19:08,2018-04-11 20:03,2018-04-25
CA-2016-165316,AG-10525,VEN01,Std Class,delivered,2018-02-17 21:28,2018-02-17 22:06,2018-02-22 17:39,2018-03-01 2:05,2018-03-12
CA-2017-100433,BD-11320,VEN04,,delivered,2017-09-04 22:47,2017-09-04 23:04,2017-09-12 1:03,2017-09-13 18:55,2017-09-21
CA-2015-158701,CB-12025,VEN02,,delivered,2017-12-20 14:40,2017-12-21 14:31,2017-12-26 21:39,2018-03-14 18:45,2018-01-22
CA-2017-160395,DW-13480,VEN01,Std Class,delivered,2018-01-09 19:19,2018-01-12 9:31,2018-01-12 22:32,2018-01-23 22:09,2018-02-05
CA-2017-159793,CC-12550,VEN01,Std Class,delivered,2018-03-22 12:42,2018-03-22 12:55,2018-03-23 19:58,2018-03-24 19:27,2018-04-09
CA-2015-120677,CM-12385,VEN01,Std Class,delivered,2018-04-19 11:38,2018-04-19 11:50,2018-04-20 20:19,2018-04-25 18:15,2018-05-17
CA-2017-168641,DB-13615,VEN02,Std Class,delivered,2018-01-31 10:32,2018-01-31 14:06,2018-01-31 23:06,2018-02-06 21:04,2018-02-22
CA-2016-157714,KB-16315,VEN02,2nd Class,delivered,2017-12-14 14:20,2017-12-14 14:33,2017-12-15 17:15,2017-12-18 15:42,2018-01-04
CA-2016-131576,SN-20710,VEN02,Std Class,delivered,2018-07-24 21:46,2018-07-24 22:04,2018-07-30 14:17,2018-08-07 16:41,2018-08-22
CA-2015-149097,CC-12670,VEN02,Std Class,processing,2018-01-10 12:28,2018-01-11 3:09,,,2018-02-02
CA-2016-126004,DL-12865,VEN02,1st Class,delivered,2018-08-02 16:24,2018-08-03 2:50,2018-08-03 16:39,2018-08-08 19:26,2018-08-16
CA-2017-160724,GD-14590,VEN03,Std Class,delivered,2018-05-18 13:22,2018-05-18 13:36,2018-05-21 14:58,2018-06-05 17:41,2018-06-07
US-2015-150161,SJ-20125,VEN02,Std Class,delivered,2018-03-08 15:59,2018-03-08 16:30,2018-03-09 20:13,2018-03-23 17:53,2018-04-13
CA-2017-103156,DC-13285,VEN03,1st Class,delivered,2017-04-07 19:27,2017-04-07 19:43,2017-04-08 8:44,2017-04-18 13:46,2017-05-03
CA-2014-144624,CK-12205,VEN02,Std Class,delivered,2018-04-25 21:53,2018-04-26 16:15,2018-04-27 13:12,2018-05-02 18:16,2018-05-16
US-2016-167339,DC-13285,VEN01,2nd Class,delivered,2017-07-17 19:13,2017-07-17 19:25,2017-07-18 20:15,2017-07-24 19:11,2017-08-08
CA-2014-101392,CC-12670,VEN02,Std Class,delivered,2017-12-29 19:01,2017-12-29 19:11,2018-01-04 22:56,2018-01-16 22:49,2018-01-30
CA-2015-141145,LF-17185,VEN04,Std Class,delivered,2018-02-26 15:06,2018-02-26 15:15,2018-02-27 15:09,2018-02-28 15:42,2018-03-12
CA-2016-113390,RL-19615,VEN02,Std Class,delivered,2018-05-12 23:07,2018-05-13 23:11,2018-05-17 15:06,2018-05-19 18:44,2018-06-08
CA-2017-122994,MD-17350,VEN04,1st Class,delivered,2017-05-24 8:14,2017-05-25 2:45,2017-05-25 10:49,2017-05-31 10:07,2017-06-13
CA-2016-137330,DJ-13630,VEN04,Std Class,delivered,2018-03-27 22:14,2018-03-27 22:30,2018-03-29 1:04,2018-03-29 18:28,2018-04-09
CA-2017-160017,BS-11590,VEN02,Std Class,delivered,2017-11-24 18:09,2017-11-24 21:34,2017-11-29 16:14,2017-12-20 22:24,2017-12-22
CA-2017-154088,ER-13855,VEN03,Std Class,delivered,2017-07-27 13:18,2017-07-27 13:42,2017-08-02 22:32,2017-08-08 18:32,2017-08-18
CA-2017-102099,RL-19615,VEN04,,delivered,2018-02-09 9:57,2018-02-09 10:14,2018-02-16 18:42,2018-03-07 22:39,2018-03-08
CA-2017-167080,FH-14365,VEN04,,delivered,2017-01-27 12:10,2017-01-27 12:31,2017-02-01 1:02,2017-02-15 18:45,2017-03-03
CA-2015-157035,DK-12985,VEN02,1st Class,delivered,2018-04-24 1:39,2018-04-24 18:30,2018-04-24 22:42,2018-05-10 1:03,2018-05-16
CA-2014-120670,CA-12310,VEN02,Std Class,delivered,2018-01-07 14:22,2018-01-09 7:18,2018-01-10 14:44,2018-01-26 16:37,2018-01-31
US-2015-167220,AG-10675,VEN02,Std Class,delivered,2017-10-02 0:28,2017-10-02 0:49,2017-10-02 19:32,2017-10-05 19:38,2017-11-01
CA-2017-137785,KH-16630,VEN02,Std Class,delivered,2018-06-07 12:38,2018-06-08 12:37,2018-06-11 12:29,2018-06-18 14:06,2018-07-11
CA-2014-150798,BW-11110,VEN03,2nd Class,delivered,2017-10-03 13:20,2017-10-04 13:28,2017-10-04 20:42,2017-10-16 22:03,2017-11-07
CA-2016-132017,KD-16270,VEN02,,delivered,2017-08-31 13:14,2017-08-31 13:25,2017-08-31 20:24,2017-09-11 18:52,2017-09-27
CA-2017-128041,XP-21865,VEN02,Same Day,delivered,2017-08-29 13:49,2017-08-29 14:05,2017-08-30 20:02,2017-09-01 18:55,2017-09-12
CA-2017-104388,MC-17845,VEN02,,delivered,2018-01-08 17:56,2018-01-09 7:17,2018-01-10 17:20,2018-01-22 15:11,2018-01-26
CA-2017-117401,RH-19495,VEN02,2nd Class,delivered,2018-03-03 16:29,2018-03-03 17:28,2018-03-08 19:56,2018-03-20 20:17,2018-03-21
CA-2014-125150,SB-20290,VEN03,Std Class,delivered,2017-03-10 9:56,2017-03-10 9:56,2017-03-18 3:45,2017-03-21 9:06,2017-03-31
US-2014-129609,ES-14020,VEN01,Same Day,delivered,2018-05-07 20:15,2018-05-07 20:34,2018-05-09 15:48,2018-05-15 0:51,2018-05-24
CA-2016-136133,AA-10480,VEN02,2nd Class,delivered,2018-07-31 0:17,2018-07-31 0:44,2018-07-31 15:54,2018-08-03 16:38,2018-08-20
CA-2015-144806,SN-20710,VEN03,Std Class,delivered,2017-03-17 18:21,2017-03-17 18:21,2017-03-22 13:12,2017-03-29 15:42,2017-04-07
US-2016-163881,BS-11590,VEN02,Std Class,delivered,2017-10-07 23:05,2017-10-07 23:14,2017-10-09 19:30,2017-10-16 19:52,2017-10-31
CA-2015-160227,PO-18850,VEN02,1st Class,delivered,2017-04-23 11:33,2017-04-23 11:42,2017-04-25 8:47,2017-05-11 12:29,2017-05-30
CA-2016-125815,MM-18280,VEN02,2nd Class,delivered,2018-02-20 15:02,2018-02-21 6:20,2018-02-21 20:22,2018-03-20 20:28,2018-03-21
US-2015-116981,BM-11140,VEN02,2nd Class,delivered,2017-11-26 10:42,2017-11-26 10:52,2017-11-29 1:12,2017-12-05 14:59,2017-12-18
US-2017-120607,AJ-10780,VEN02,Same Day,delivered,2018-03-25 13:19,2018-03-26 13:15,2018-04-04 23:58,2018-04-09 13:59,2018-04-06
CA-2016-150945,CA-12310,VEN02,2nd Class,delivered,2018-02-07 8:18,2018-02-08 14:10,2018-02-09 18:58,2018-03-01 23:59,2018-03-21
