Order_id,Product_id,Sales,Quantity,discount,payment_type,payment_installments
CA-2017-147354,OFF-BI-10003910,30.84,5,20%,credit_card,8
CA-2017-126396,TEC-AC-10003116,85.2,6,20%,credit_card,7
CA-2017-130764,TEC-PH-10003215,95.84,4,20%,credit_card,10
CA-2015-144722,FUR-FU-10001215,43.13,1,0%,credit_card,5
CA-2014-115791,OFF-LA-10001074,30.072,3,20%,credit_card,5
CA-2014-127012,FUR-FU-10003691,12.35,1,0%,credit_card,4
CA-2016-139269,OFF-PA-10002893,19.36,2,0%,credit_card,1
US-2014-148838,OFF-PA-10002960,34.86,7,0%,credit_card,2
US-2015-109015,TEC-PH-10002922,337.98,2,0%,credit_card,2
US-2016-117541,OFF-PA-10001609,16.45,5,0%,credit_card,4
CA-2017-162033,OFF-FA-10003021,3.76,2,0%,credit_card,10
CA-2015-132507,OFF-ST-10000943,61.792,4,20%,credit_card,10
CA-2014-159121,TEC-AC-10002006,111.93,7,0%,credit_card,2
CA-2016-100468,FUR-FU-10000010,9.94,2,0%,credit_card,5
CA-2016-109407,OFF-BI-10000285,31.36,4,0%,credit_card,3
US-2017-136189,FUR-FU-10000175,82.38,6,0%,credit_card,4
CA-2016-146934,OFF-EN-10002973,26.88,6,0%,credit_card,6
CA-2014-137575,TEC-AC-10004571,199.98,2,0%,credit_card,1
US-2017-114034,OFF-PA-10004735,38.88,6,0%,credit_card,1
CA-2017-117324,OFF-AP-10003590,1089.75,3,0%,credit_card,5
CA-2016-138520,OFF-PA-10002713,34.4,5,0%,credit_card,8
CA-2016-154060,FUR-CH-10002304,187.056,9,20%,credit_card,3
CA-2014-127166,OFF-PA-10001560,4.832,1,20%,credit_card,2
CA-2017-121160,OFF-BI-10004040,4.144,4,80%,credit_card,6
US-2014-152723,OFF-BI-10003460,0.876,1,80%,credit_card,1
CA-2017-148999,FUR-CH-10002044,419.136,4,20%,credit_card,8
CA-2015-117961,OFF-BI-10000343,14.73,3,0%,credit_card,1
CA-2016-168830,TEC-AC-10003911,479.97,3,0%,credit_card,8
CA-2017-137456,FUR-FU-10001940,15.92,2,0%,,1
CA-2016-157000,OFF-ST-10001328,37.224,3,20%,credit_card,10
US-2015-129637,OFF-AR-10003829,13.12,5,20%,credit_card,1
CA-2017-160416,TEC-AC-10004114,163.96,4,0%,credit_card,1
US-2015-147242,FUR-BO-10004695,361.96,2,0%,credit_card,1
CA-2014-114790,OFF-AP-10002578,146.76,3,0%,credit_card,3
US-2016-108504,OFF-ST-10002344,80.98,1,0%,credit_card,1
CA-2017-169439,FUR-FU-10000723,66.112,2,20%,credit_card,4
CA-2017-117457,FUR-CH-10003956,113.568,2,20%,credit_card,10
CA-2015-147102,TEC-AC-10000682,66.36,4,0%,credit_card,1
CA-2016-141180,OFF-BI-10000301,7.764,4,70%,credit_card,2
CA-2015-161718,TEC-PH-10000376,39.96,4,0%,credit_card,10
CA-2015-168459,OFF-FA-10004854,55.104,6,20%,credit_card,3
CA-2016-132409,OFF-AR-10001919,1.504,1,20%,credit_card,5
CA-2017-105214,OFF-PA-10001776,18.54,2,0%,credit_card,1
CA-2016-105291,OFF-FA-10003059,3.62,2,0%,credit_card,3
CA-2016-152520,OFF-PA-10000289,12.96,2,0%,credit_card,2
US-2015-159982,OFF-ST-10001590,53.92,5,20%,credit_card,8
CA-2015-123092,OFF-BI-10001718,95.97,5,70%,credit_card,2
CA-2017-105074,OFF-PA-10002666,21.744,3,20%,credit_card,2
CA-2016-117849,OFF-PA-10004327,143.7,3,0%,credit_card,3
CA-2015-151589,TEC-PH-10004345,239.9,2,0%,credit_card,2
CA-2014-118976,OFF-LA-10000452,3.15,1,0%,credit_card,2
CA-2017-129021,TEC-PH-10001459,4367.896,13,20%,credit_card,8
CA-2014-169257,OFF-BI-10002557,1.365,1,70%,credit_card,2
US-2017-132220,TEC-AC-10004227,62.352,6,20%,credit_card,1
CA-2017-165099,OFF-AP-10001634,1.392,2,80%,credit_card,3
CA-2015-131338,TEC-PH-10003012,307.98,2,0%,credit_card,7
CA-2015-106320,FUR-TA-10000577,1044.63,3,0%,,2
CA-2015-129700,FUR-FU-10001940,22.288,7,60%,credit_card,5
CA-2016-166163,OFF-LA-10000452,3.15,1,0%,credit_card,5
CA-2017-164364,OFF-LA-10004853,9.96,2,0%,credit_card,7
CA-2014-121286,OFF-AP-10004859,58.24,5,20%,,1
CA-2016-110975,FUR-TA-10002958,313.176,2,40%,credit_card,8
CA-2017-152583,FUR-TA-10002041,251.006,2,30%,credit_card,10
CA-2014-159835,FUR-CH-10004997,657.93,5,30%,credit_card,1
CA-2017-123029,TEC-AC-10002402,159.98,2,0%,credit_card,1
CA-2017-137022,OFF-ST-10001963,811.28,8,0%,credit_card,4
US-2015-147739,FUR-FU-10001468,547.136,4,20%,credit_card,2
US-2014-103338,OFF-AR-10001770,7.98,3,0%,credit_card,1
CA-2017-133865,TEC-CO-10001046,3359.952,6,20%,credit_card,5
CA-2014-166457,OFF-AR-10003651,6.56,2,0%,credit_card,4
CA-2016-141397,OFF-ST-10001469,161.94,3,0%,credit_card,6
CA-2015-119291,OFF-LA-10002312,47.36,4,20%,credit_card,3
CA-2016-161746,OFF-AR-10000390,12.39,3,0%,credit_card,6
CA-2017-147760,TEC-PH-10002483,1359.96,5,20%,credit_card,1
CA-2016-126004,OFF-ST-10000676,193.86,2,0%,credit_card,8
CA-2015-155761,OFF-ST-10000943,46.344,3,20%,credit_card,1
CA-2017-132976,OFF-PA-10000673,11.648,2,20%,credit_card,6
CA-2016-165918,OFF-BI-10004826,39.624,3,20%,credit_card,1
CA-2015-129546,TEC-PH-10003555,36.784,2,20%,credit_card,3
CA-2015-135580,TEC-PH-10004345,287.88,3,20%,credit_card,2
CA-2016-139010,TEC-AC-10004227,12.99,1,0%,credit_card,4
CA-2015-132626,OFF-LA-10000476,12.39,3,0%,credit_card,5
CA-2017-151750,OFF-AP-10004708,15.224,2,80%,credit_card,10
CA-2015-124044,OFF-BI-10003460,10.512,3,20%,credit_card,3
CA-2014-114314,FUR-FU-10002107,8.92,4,0%,credit_card,6
CA-2015-130183,FUR-BO-10001811,613.9992,3,32%,credit_card,6
CA-2014-128846,TEC-PH-10003273,629.95,5,0%,credit_card,2
US-2017-162670,OFF-EN-10001453,182.94,3,0%,credit_card,1
CA-2016-152170,OFF-AP-10002350,37.68,2,0%,credit_card,4
CA-2017-158743,OFF-AR-10002257,13.36,4,0%,credit_card,10
US-2014-148194,FUR-FU-10001852,12.18,7,0%,credit_card,2
US-2017-167920,OFF-BI-10003274,15.92,4,0%,credit_card,1
CA-2016-142958,FUR-TA-10000577,1114.272,4,20%,credit_card,1
CA-2016-139997,TEC-CO-10000971,1499.95,5,0%,credit_card,4
CA-2017-155089,OFF-BI-10002429,45.66,5,70%,credit_card,2
US-2017-140312,TEC-PH-10003442,22.0,5,20%,credit_card,1
CA-2017-150623,TEC-AC-10004571,99.99,1,0%,credit_card,1
CA-2016-136126,OFF-PA-10004327,191.6,4,0%,credit_card,8
CA-2015-161998,OFF-SU-10004261,41.376,3,20%,credit_card,4
CA-2016-107146,FUR-FU-10002298,266.352,3,20%,credit_card,1
CA-2017-108574,TEC-PH-10003555,128.744,7,20%,credit_card,1
CA-2014-115259,OFF-PA-10004965,23.976,3,20%,credit_card,1
CA-2014-147914,OFF-PA-10001685,16.224,2,20%,credit_card,4
CA-2017-153871,OFF-BI-10004209,40.2,5,0%,credit_card,4
CA-2015-139584,TEC-AC-10001266,26.0,2,0%,credit_card,10
CA-2014-152345,TEC-PH-10004897,23.976,3,20%,credit_card,2
CA-2014-167199,OFF-FA-10001883,31.12,4,0%,credit_card,8
CA-2017-132353,TEC-PH-10004536,323.976,3,20%,credit_card,4
CA-2016-123617,OFF-BI-10002976,7.434,6,70%,credit_card,2
CA-2016-136231,OFF-PA-10000327,10.272,3,20%,credit_card,10
CA-2016-106243,FUR-BO-10003034,523.92,5,20%,credit_card,6
CA-2016-134789,OFF-PA-10001934,25.92,4,0%,credit_card,1
US-2015-136259,OFF-BI-10000773,7.218,3,70%,credit_card,2
CA-2015-123155,TEC-AC-10002473,113.52,5,20%,credit_card,1
CA-2016-150483,FUR-FU-10001379,32.064,3,60%,credit_card,8
US-2017-105389,OFF-BI-10004364,3.564,3,80%,credit_card,1
CA-2017-139437,OFF-ST-10002485,87.92,4,0%,credit_card,1
CA-2016-146157,TEC-AC-10003657,81.576,3,20%,credit_card,5
CA-2016-104157,OFF-PA-10004665,65.5,5,0%,credit_card,3
CA-2014-151001,OFF-ST-10001031,52.096,4,20%,credit_card,6
CA-2017-104318,OFF-AP-10000358,20.768,2,20%,credit_card,7
CA-2017-162015,OFF-AP-10003040,168.1,5,0%,credit_card,4
US-2014-155817,OFF-AR-10002335,6.192,3,20%,credit_card,6
CA-2017-110905,OFF-AP-10004785,33.99,3,0%,credit_card,2
CA-2015-101889,OFF-EN-10003286,19.872,3,20%,credit_card,10
CA-2015-110324,OFF-PA-10001776,18.54,2,0%,credit_card,1
CA-2017-108854,OFF-BI-10002854,22.424,1,20%,credit_card,3
US-2016-152835,OFF-AR-10003056,21.4,5,0%,credit_card,2
US-2016-118780,OFF-PA-10000575,6.69,1,0%,credit_card,8
CA-2016-157217,TEC-PH-10002070,35.984,2,20%,credit_card,1
CA-2017-151750,OFF-AR-10003158,12.736,4,20%,credit_card,1
CA-2017-168123,OFF-ST-10000877,221.16,4,0%,credit_card,2
US-2017-130953,FUR-CH-10004626,302.67,3,0%,voucher,4
CA-2017-161046,OFF-AP-10000891,262.24,2,0%,credit_card,5
US-2015-144771,FUR-FU-10000629,11.032,1,20%,credit_card,5
CA-2014-152562,OFF-AR-10001919,5.64,3,0%,credit_card,5
CA-2016-162313,OFF-AP-10003842,167.292,6,10%,credit_card,5
CA-2015-102260,OFF-ST-10003716,720.064,4,20%,credit_card,6
CA-2015-155586,OFF-EN-10003072,15.52,4,0%,credit_card,2
CA-2015-134719,OFF-ST-10004459,1801.632,6,20%,credit_card,5
CA-2016-113243,FUR-TA-10004256,1335.68,4,20%,credit_card,3
CA-2015-143364,OFF-PA-10001846,18.496,4,20%,credit_card,3
CA-2015-130876,OFF-ST-10004258,36.63,3,0%,debit_card,2
CA-2016-137050,OFF-BI-10002160,9.144,3,20%,credit_card,3
CA-2016-162355,OFF-AR-10004344,35.97,3,0%,credit_card,3
CA-2016-123176,OFF-AR-10004685,13.89,3,0%,credit_card,1
CA-2014-111059,OFF-BI-10004593,83.84,2,20%,credit_card,3
CA-2015-129896,FUR-FU-10002396,40.256,4,20%,credit_card,1
US-2014-102715,TEC-AC-10001874,335.944,7,20%,credit_card,3
CA-2017-156664,OFF-BI-10004209,7.236,3,70%,credit_card,10
CA-2016-157868,OFF-FA-10000992,24.85,7,0%,credit_card,6
CA-2016-104969,OFF-BI-10004224,121.104,6,70%,credit_card,8
CA-2014-167997,FUR-BO-10004409,141.96,2,0%,credit_card,6
US-2017-143770,TEC-AC-10002842,238.0,2,0%,credit_card,1
CA-2017-136826,OFF-AR-10003602,14.016,3,20%,credit_card,1
CA-2017-166695,FUR-FU-10002191,6.98,1,0%,credit_card,10
CA-2016-152170,OFF-BI-10002072,17.38,2,0%,credit_card,2
CA-2014-164224,FUR-FU-10000308,149.232,3,20%,credit_card,10
CA-2014-141152,OFF-BI-10002931,33.552,1,20%,credit_card,6
CA-2014-106439,OFF-ST-10003996,80.3,5,0%,credit_card,2
US-2014-102715,TEC-AC-10002001,383.976,3,20%,credit_card,1
CA-2016-156685,TEC-PH-10004345,863.64,9,20%,credit_card,3
CA-2015-128013,OFF-PA-10001815,144.12,3,0%,credit_card,7
CA-2016-133123,OFF-BI-10001031,3.204,2,70%,credit_card,10
CA-2016-137239,OFF-EN-10002230,134.288,2,20%,credit_card,2
CA-2016-141397,OFF-BI-10000320,17.712,3,20%,credit_card,4
US-2017-158526,FUR-CH-10001270,258.75,3,0%,credit_card,10
CA-2015-162537,FUR-FU-10002885,24.1,5,0%,credit_card,10
US-2014-127978,OFF-ST-10002486,44.672,8,20%,credit_card,2
US-2017-103828,OFF-AR-10000588,59.52,3,0%,credit_card,4
CA-2017-147032,OFF-BI-10003656,849.95,5,0%,credit_card,6
CA-2014-140732,OFF-PA-10003625,123.92,4,0%,credit_card,3
CA-2016-144344,FUR-FU-10003553,165.048,3,20%,credit_card,10
CA-2016-154018,OFF-BI-10004140,6.286,7,80%,credit_card,10
CA-2016-113978,OFF-AP-10003849,286.256,1,20%,credit_card,10
US-2017-135986,OFF-PA-10001534,32.4,5,0%,credit_card,2
CA-2017-166093,OFF-PA-10003893,8.56,2,0%,credit_card,1
CA-2016-115378,FUR-CH-10000863,301.96,2,0%,credit_card,2
CA-2015-138002,OFF-BI-10002160,6.096,2,20%,credit_card,1
US-2016-134908,OFF-LA-10000973,7.56,3,20%,credit_card,1
CA-2014-124478,TEC-PH-10001128,299.98,2,0%,credit_card,2
US-2017-126179,FUR-FU-10002554,23.99,1,0%,credit_card,1
CA-2017-125451,FUR-FU-10004963,35.0,4,0%,credit_card,8
CA-2014-168984,OFF-ST-10001097,669.08,5,20%,credit_card,5
CA-2016-104689,OFF-AR-10001149,23.04,8,0%,credit_card,10
CA-2015-148432,OFF-PA-10001274,7.3,2,0%,credit_card,2
CA-2015-122973,OFF-BI-10004182,3.328,2,20%,credit_card,2
CA-2016-130001,OFF-PA-10002666,36.24,5,20%,credit_card,10
CA-2016-145583,OFF-SU-10001218,65.88,6,0%,credit_card,5
CA-2016-142545,OFF-ST-10002756,1082.48,8,0%,credit_card,2
CA-2015-158554,OFF-PA-10004000,11.352,3,20%,credit_card,2
CA-2016-122903,FUR-CH-10002024,3504.9,5,0%,credit_card,2
CA-2016-134775,OFF-BI-10002225,49.536,3,20%,credit_card,5
CA-2017-103478,OFF-BI-10004224,94.192,7,80%,credit_card,2
CA-2016-114307,OFF-AP-10002350,37.68,2,0%,credit_card,8
CA-2017-114055,TEC-PH-10002890,90.48,2,0%,credit_card,10
CA-2017-104640,TEC-PH-10002200,430.88,2,0%,credit_card,2
CA-2017-128160,OFF-BI-10001510,36.672,2,20%,credit_card,10
CA-2015-115420,OFF-EN-10003862,21.34,2,0%,credit_card,4
CA-2015-150749,OFF-AR-10003732,5.56,2,0%,credit_card,8
US-2015-140200,FUR-TA-10002356,393.165,3,50%,credit_card,5
CA-2014-158225,OFF-ST-10000675,169.45,5,0%,credit_card,1
CA-2017-137498,OFF-AR-10003829,6.56,2,0%,credit_card,8
US-2015-165512,OFF-BI-10001249,7.656,6,80%,credit_card,2
CA-2016-152646,OFF-PA-10004451,32.4,5,0%,credit_card,5
CA-2014-154669,OFF-ST-10000532,423.28,11,0%,credit_card,2
CA-2016-108581,OFF-PA-10000809,10.368,2,20%,credit_card,3
CA-2015-129532,TEC-AC-10000865,236.0,4,0%,credit_card,1
CA-2017-116358,OFF-AR-10004685,27.78,6,0%,credit_card,4
CA-2017-105235,FUR-FU-10001487,20.94,3,0%,credit_card,5
CA-2016-108644,OFF-BI-10000343,1.964,2,80%,credit_card,8
CA-2017-101805,OFF-BI-10002003,15.92,5,20%,credit_card,1
CA-2014-135755,OFF-BI-10004828,40.176,3,20%,credit_card,1
CA-2017-102925,OFF-PA-10001870,12.96,2,0%,credit_card,3
CA-2017-156237,TEC-MA-10002930,12.585,1,70%,credit_card,2
CA-2014-107398,OFF-BI-10004141,2.862,3,70%,credit_card,3
CA-2016-164637,OFF-BI-10003876,128.4,3,0%,debit_card,1
CA-2017-100223,OFF-BI-10004492,6.316,1,80%,credit_card,8
CA-2015-124653,OFF-PA-10000176,132.79,7,0%,credit_card,2
CA-2014-164210,OFF-PA-10002259,35.808,4,20%,credit_card,3
CA-2017-158120,OFF-BI-10002813,4.158,7,70%,credit_card,5
CA-2017-140627,OFF-ST-10004123,218.352,3,20%,credit_card,4
CA-2015-154921,OFF-EN-10000056,186.69,3,0%,credit_card,4
CA-2017-164756,FUR-FU-10002963,20.32,4,0%,credit_card,6
CA-2017-109750,TEC-PH-10000702,29.97,3,0%,credit_card,4
CA-2016-103730,TEC-PH-10003875,68.04,7,0%,credit_card,1
CA-2015-104052,TEC-PH-10003215,95.84,4,20%,credit_card,8
CA-2017-100615,FUR-CH-10002602,317.058,3,30%,credit_card,10
CA-2017-143063,FUR-FU-10003708,121.3,2,0%,credit_card,3
CA-2017-124576,OFF-BI-10002735,54.896,2,20%,credit_card,8
CA-2014-102673,TEC-PH-10004434,978.84,9,20%,credit_card,1
US-2017-152898,OFF-AP-10000027,67.9,5,0%,credit_card,2
CA-2015-164336,TEC-AC-10002345,34.8,3,20%,credit_card,10
CA-2017-137596,TEC-AC-10004666,1928.78,7,0%,credit_card,3
CA-2017-139080,OFF-BI-10001757,19.68,5,20%,credit_card,2
CA-2016-138597,FUR-CH-10004997,563.94,3,0%,credit_card,2
CA-2015-105102,OFF-PA-10002365,12.96,2,0%,credit_card,1
CA-2016-107104,OFF-AR-10004269,37.17,9,0%,credit_card,1
CA-2015-132626,OFF-FA-10002763,15.8,4,0%,credit_card,8
US-2016-168620,OFF-BI-10001575,27.882,3,70%,credit_card,5
CA-2014-107454,OFF-LA-10001569,34.86,7,0%,credit_card,4
CA-2016-160220,TEC-PH-10001300,125.7,6,0%,credit_card,2
CA-2016-113621,TEC-PH-10003931,179.97,3,0%,credit_card,10
CA-2015-109736,OFF-PA-10004101,45.36,7,0%,credit_card,3
CA-2016-163328,FUR-CH-10003298,104.784,1,20%,credit_card,10
US-2015-131359,FUR-FU-10003026,15.488,4,20%,credit_card,4
CA-2016-115756,OFF-ST-10003058,70.95,3,0%,credit_card,1
CA-2016-166485,OFF-PA-10004996,16.496,2,20%,credit_card,5
CA-2016-159212,TEC-PH-10003988,21.8,2,0%,credit_card,1
CA-2016-152289,FUR-CH-10002126,1024.716,6,30%,credit_card,7
CA-2017-165155,OFF-ST-10004950,15.51,1,0%,credit_card,1
CA-2017-161067,OFF-PA-10000418,419.4,4,0%,credit_card,3
CA-2015-110667,FUR-FU-10004622,108.4,2,0%,credit_card,6
US-2016-148957,OFF-LA-10002195,12.32,4,0%,credit_card,3
CA-2017-169978,FUR-CH-10002602,271.764,2,10%,credit_card,5
CA-2017-139199,OFF-BI-10003982,41.54,2,0%,credit_card,1
CA-2016-137848,OFF-BI-10002225,49.536,3,20%,credit_card,12
CA-2015-113628,OFF-BI-10003291,5.238,2,70%,credit_card,8
CA-2017-144932,OFF-AR-10003560,14.592,3,20%,credit_card,2
CA-2014-164742,FUR-CH-10002880,245.98,2,0%,credit_card,1
CA-2016-160941,OFF-LA-10003766,3.15,1,0%,credit_card,1
CA-2017-153227,OFF-PA-10001838,11.76,2,0%,credit_card,1
CA-2014-117345,FUR-FU-10000629,44.128,4,20%,credit_card,1
CA-2017-137428,FUR-CH-10002774,81.568,2,20%,credit_card,7
CA-2016-129280,OFF-LA-10000081,6.0,2,20%,credit_card,2
CA-2014-103100,OFF-LA-10003720,3.69,1,0%,credit_card,10
CA-2017-146535,OFF-BI-10000546,2.88,1,0%,credit_card,5
CA-2016-143924,OFF-FA-10000735,20.44,7,0%,credit_card,2
CA-2014-132983,TEC-AC-10000736,159.98,2,0%,credit_card,8
CA-2016-162222,OFF-PA-10003893,10.272,3,20%,credit_card,1
CA-2017-134096,TEC-PH-10000526,383.96,5,20%,credit_card,2
US-2017-111241,OFF-BI-10002867,239.12,5,20%,credit_card,3
CA-2017-102519,FUR-FU-10004091,46.94,1,0%,credit_card,2
CA-2017-105543,OFF-ST-10003123,33.29,1,0%,credit_card,6
CA-2017-112004,OFF-SU-10000157,190.896,2,20%,credit_card,8
US-2016-161844,OFF-BI-10003712,2.946,2,70%,credit_card,6
CA-2015-168186,OFF-PA-10000477,14.94,3,0%,credit_card,10
US-2014-159926,OFF-BI-10004656,1.944,3,70%,credit_card,1
CA-2014-132227,OFF-BI-10000962,52.064,4,20%,credit_card,8
US-2017-148551,OFF-BI-10000545,760.98,5,80%,credit_card,2
CA-2017-120404,TEC-AC-10003433,2.97,3,0%,credit_card,18
CA-2014-115812,OFF-AR-10002833,7.28,4,0%,,7
US-2016-160528,OFF-ST-10002743,727.296,8,20%,credit_card,1
CA-2014-102274,OFF-ST-10001511,193.95,3,0%,credit_card,1
CA-2016-136049,OFF-BI-10001267,5.553,3,70%,credit_card,4
CA-2017-157987,TEC-AC-10000109,167.97,3,0%,,1
CA-2014-166051,TEC-PH-10002538,113.73,3,0%,credit_card,3
CA-2017-137498,FUR-CH-10003833,243.92,5,20%,credit_card,6
CA-2015-111829,TEC-CO-10001766,3149.93,7,0%,credit_card,6
CA-2014-146969,FUR-FU-10004188,204.6,2,0%,credit_card,3
CA-2017-120376,TEC-AC-10001114,199.95,5,0%,credit_card,10
CA-2015-136805,OFF-AP-10001394,850.5,5,10%,credit_card,1
CA-2016-140501,OFF-LA-10003510,122.12,4,0%,credit_card,8
US-2016-133879,FUR-CH-10000665,528.43,5,30%,credit_card,2
CA-2017-124436,OFF-BI-10000343,27.496,7,20%,credit_card,1
CA-2014-133830,OFF-AR-10003045,26.46,9,0%,credit_card,4
US-2017-155866,OFF-PA-10004735,38.88,6,0%,credit_card,1
CA-2015-117611,OFF-FA-10002280,5.0,1,0%,credit_card,6
US-2016-108455,OFF-PA-10002464,40.46,7,0%,credit_card,5
CA-2016-162390,TEC-CO-10004202,479.984,2,20%,credit_card,6
CA-2016-151141,TEC-PH-10004924,14.78,2,0%,credit_card,6
CA-2016-144911,TEC-AC-10004633,34.95,5,0%,credit_card,5
CA-2015-100146,FUR-CH-10004495,722.352,3,20%,credit_card,2
US-2014-139640,OFF-PA-10000304,25.92,5,20%,credit_card,10
CA-2017-161956,TEC-CO-10001571,879.984,2,20%,credit_card,2
CA-2017-162481,OFF-BI-10002976,8.26,2,0%,credit_card,5
CA-2015-165414,TEC-PH-10002293,47.976,3,20%,credit_card,10
US-2017-110646,OFF-LA-10001404,14.76,5,20%,credit_card,5
CA-2017-118199,TEC-AC-10004171,199.98,2,0%,credit_card,8
CA-2016-157511,FUR-CH-10002647,99.372,2,30%,credit_card,6
CA-2017-137085,OFF-BI-10000632,312.552,9,20%,credit_card,4
CA-2014-148285,OFF-PA-10000349,11.952,3,20%,credit_card,5
CA-2016-112102,OFF-PA-10000100,40.99,1,0%,credit_card,2
CA-2017-113208,FUR-FU-10004245,60.84,3,0%,credit_card,2
US-2017-141677,OFF-AP-10001205,87.168,8,80%,credit_card,10
US-2015-140851,OFF-PA-10000019,38.88,6,0%,credit_card,10
CA-2017-141138,TEC-AC-10001772,111.79,7,0%,credit_card,1
CA-2014-163468,FUR-FU-10001546,8.544,2,60%,credit_card,2
US-2015-122784,OFF-BI-10000546,2.88,5,80%,credit_card,2
CA-2017-104619,OFF-BI-10004318,276.784,2,20%,credit_card,6
CA-2014-145387,OFF-PA-10002195,10.16,2,0%,credit_card,2
CA-2015-155054,OFF-BI-10004970,8.26,2,0%,credit_card,2
CA-2016-144344,FUR-FU-10003268,63.968,2,20%,credit_card,7
US-2014-159618,FUR-BO-10004467,67.9932,1,32%,credit_card,1
CA-2017-169999,OFF-BI-10004728,11.568,3,20%,credit_card,2
CA-2015-127110,OFF-PA-10003309,31.104,6,20%,credit_card,4
CA-2014-162362,OFF-BI-10000756,12.72,3,0%,credit_card,2
CA-2017-133046,OFF-PA-10003883,26.2,4,0%,credit_card,4
CA-2015-137603,OFF-AR-10001972,8.4,5,0%,credit_card,4
CA-2017-100160,OFF-PA-10003072,15.552,3,20%,credit_card,4
CA-2017-120222,OFF-PA-10004675,19.05,3,0%,credit_card,3
CA-2017-125913,FUR-TA-10001520,399.672,7,20%,credit_card,3
CA-2014-149594,FUR-FU-10000222,103.936,4,20%,credit_card,5
CA-2016-149272,OFF-BI-10004233,22.386,7,80%,credit_card,4
CA-2017-114258,TEC-PH-10003012,492.768,4,20%,credit_card,1
CA-2014-168368,FUR-CH-10001146,60.89,1,0%,credit_card,4
CA-2015-122756,TEC-MA-10001681,482.34,4,70%,credit_card,3
CA-2017-161172,TEC-AC-10004571,159.984,2,20%,credit_card,12
CA-2014-168984,TEC-PH-10000038,438.336,4,20%,credit_card,10
CA-2014-169726,OFF-BI-10004600,2060.744,7,20%,credit_card,2
CA-2016-118101,OFF-PA-10000357,368.91,9,0%,credit_card,2
CA-2014-149244,FUR-FU-10004671,35.34,2,0%,credit_card,8
CA-2015-109386,OFF-AR-10000380,265.86,7,0%,credit_card,1
CA-2017-132290,FUR-TA-10002228,933.408,4,30%,credit_card,1
CA-2014-128237,OFF-AR-10003829,6.56,2,0%,credit_card,8
US-2017-147886,FUR-FU-10001095,26.48,1,0%,credit_card,10
CA-2014-108189,TEC-PH-10001557,230.376,3,20%,credit_card,1
CA-2017-137421,OFF-AR-10001761,9.344,2,20%,credit_card,2
US-2016-165078,OFF-BI-10001989,104.9,5,0%,credit_card,3
CA-2017-137596,TEC-PH-10001494,1199.8,4,0%,credit_card,5
CA-2017-116680,FUR-TA-10001771,1478.272,8,20%,credit_card,3
CA-2014-116407,OFF-AP-10002118,333.056,2,20%,credit_card,5
CA-2017-118885,FUR-CH-10002880,393.568,4,20%,credit_card,1
CA-2015-160472,OFF-PA-10000528,26.4,5,0%,credit_card,10
CA-2016-124352,OFF-LA-10003223,29.46,6,0%,credit_card,2
CA-2014-133690,FUR-TA-10004289,218.75,2,50%,credit_card,5
US-2015-142811,TEC-PH-10003095,87.8,5,20%,credit_card,9
CA-2015-111864,OFF-LA-10004677,5.904,2,20%,credit_card,1
CA-2014-149538,OFF-PA-10002195,12.96,2,0%,credit_card,1
CA-2017-115105,FUR-BO-10001811,240.784,1,20%,credit_card,7
CA-2014-102673,OFF-FA-10003021,7.52,5,20%,credit_card,1
US-2016-115441,TEC-AC-10003116,124.25,7,0%,credit_card,4
CA-2017-104801,TEC-AC-10001838,799.96,4,0%,credit_card,10
CA-2015-157322,OFF-ST-10004507,68.6,5,20%,credit_card,1
US-2016-150147,TEC-PH-10004614,82.8,2,40%,credit_card,5
CA-2017-162096,OFF-AR-10002221,7.8,3,0%,credit_card,9
CA-2014-154592,OFF-PA-10000062,164.88,3,0%,credit_card,2
CA-2017-104864,OFF-ST-10002301,81.36,5,20%,credit_card,2
CA-2016-140935,TEC-PH-10000562,221.98,2,0%,credit_card,10
CA-2017-147956,OFF-ST-10001097,1003.62,6,0%,credit_card,2
CA-2017-166317,OFF-PA-10004475,219.84,4,0%,credit_card,2
US-2014-143581,OFF-ST-10000991,344.91,3,0%,credit_card,2
CA-2014-169446,OFF-PA-10000295,15.552,3,20%,credit_card,3
CA-2014-110100,TEC-PH-10004531,302.376,3,20%,credit_card,5
CA-2017-100055,FUR-FU-10001473,27.46,2,0%,credit_card,10
CA-2017-167899,OFF-AR-10001988,17.97,3,0%,,1
CA-2017-128965,OFF-LA-10003190,23.04,8,0%,credit_card,6
CA-2017-144456,TEC-PH-10001750,158.376,3,20%,credit_card,6
CA-2016-148747,FUR-BO-10002613,477.666,2,15%,credit_card,1
CA-2014-136336,OFF-ST-10002574,828.84,6,0%,credit_card,3
CA-2017-151596,OFF-ST-10001837,42.76,1,0%,credit_card,3
US-2015-145422,FUR-BO-10002213,359.499,3,15%,credit_card,1
CA-2017-163265,FUR-FU-10004270,7.692,1,60%,credit_card,1
CA-2017-161088,OFF-BI-10002824,29.84,2,0%,credit_card,7
US-2017-159205,TEC-PH-10000526,671.93,7,0%,credit_card,2
CA-2016-165918,OFF-PA-10000100,81.98,2,0%,credit_card,3
US-2017-150595,FUR-CH-10000513,181.986,2,30%,credit_card,2
CA-2014-118962,FUR-CH-10003817,340.144,7,20%,credit_card,3
CA-2015-137064,OFF-BI-10002049,2.934,3,80%,credit_card,5
