order_id,customer_id,vendor_id,ship_mode,order_status,order_purchase_date,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
CA-2016-143154,CC-12145,VEN01,Standard Class,delivered,01/13/2018 21:13,01/13/2018 21:30,01/17/2018 15:33,02/06/2018 17:28,02/15/2018 00:00
CA-2016-117849,CA-12310,VEN02,Second Class,delivered,05/29/2017 13:06,05/30/2017 04:30,05/31/2017 09:07,06/13/2017 11:53,06/27/2017 00:00
CA-2017-142776,VW-21775,VEN02,Second Class,delivered,01/07/2018 10:58,01/09/2018 07:16,01/09/2018 18:29,01/17/2018 19:08,02/01/2018 00:00
US-2015-148817,DO-13435,VEN01,Standard Class,delivered,02/19/2018 21:38,02/20/2018 21:30,02/22/2018 22:13,03/09/2018 20:57,03/12/2018 00:00
US-2015-107349,BE-11335,VEN02,First Class,delivered,06/12/2018 21:07,06/12/2018 21:42,06/13/2018 10:28,06/15/2018 20:12,07/05/2018 00:00
CA-2017-105053,KB-16600,VEN02,Second Class,delivered,05/07/2018 13:00,05/07/2018 16:33,05/10/2018 15:52,05/14/2018 14:03,05/30/2018 00:00
CA-2015-133242,DS-13180,VEN02,Standard Class,delivered,08/06/2018 08:44,08/06/2018 09:04,08/06/2018 15:29,08/14/2018 10:10,08/15/2018 00:00
CA-2014-133592,EA-14035,VEN02,Standard Class,delivered,01/23/2018 17:23,01/24/2018 16:14,01/30/2018 11:05,02/19/2018 17:07,02/26/2018 00:00
CA-2014-141152,SS-20875,VEN02,First Class,delivered,01/15/2018 18:53,01/16/2018 18:51,01/20/2018 00:22,02/03/2018 17:22,02/06/2018 00:00
CA-2014-157924,TP-21130,VEN02,First Class,delivered,03/29/2018 09:11,03/30/2018 03:09,04/03/2018 00:57,04/10/2018 20:13,04/20/2018 00:00
CA-2015-129546,TW-21025,VEN02,Standard Class,delivered,04/15/2018 21:23,04/15/2018 21:35,04/19/2018 11:58,04/20/2018 20:47,05/02/2018 00:00
US-2016-104815,SG-20080,VEN02,Standard Class,delivered,08/03/2018 15:37,08/04/2018 04:15,08/24/2018 13:40,08/29/2018 17:46,08/17/2018 00:00
CA-2014-124079,SS-20875,VEN02,Standard Class,delivered,11/27/2017 20:54,11/29/2017 18:37,11/30/2017 17:54,12/06/2017 22:00,12/14/2017 00:00
US-2016-127971,ON-18715,VEN02,Standard Class,delivered,02/16/2018 09:58,02/16/2018 10:10,02/16/2018 20:52,03/06/2018 18:58,03/14/2018 00:00
CA-2017-114804,DB-13210,VEN02,Second Class,delivered,08/08/2018 08:20,08/08/2018 08:45,08/09/2018 15:39,08/15/2018 18:18,08/21/2018 00:00
CA-2014-121573,AS-10240,VEN02,Standard Class,delivered,05/25/2017 17:22,05/27/2017 02:50,05/29/2017 14:40,06/05/2017 11:57,06/19/2017 00:00
CA-2016-106243,SS-20590,VEN01,Standard Class,delivered,08/22/2018 16:52,08/24/2018 03:24,08/24/2018 08:59,08/28/2018 20:51,09/05/2018 00:00
CA-2017-168837,DB-13120,VEN01,First Class,delivered,05/03/2018 13:49,05/04/2018 13:50,05/04/2018 18:32,05/05/2018 12:19,05/18/2018 00:00
US-2016-152835,TW-21025,VEN02,Standard Class,delivered,04/25/2017 21:15,04/25/2017 21:25,04/26/2017 15:28,05/06/2017 09:24,05/19/2017 00:00
CA-2016-169887,LS-17245,VEN03,Same Day,delivered,04/17/2017 21:38,04/18/2017 02:15,04/18/2017 08:51,05/15/2017 08:17,05/24/2017 00:00
CA-2017-163125,JF-15355,VEN02,Second Class,delivered,03/30/2018 10:53,03/30/2018 11:47,04/02/2018 23:06,04/17/2018 17:29,04/24/2018 00:00
CA-2016-149979,SC-20725,VEN02,Second Class,delivered,04/18/2018 10:23,04/20/2018 07:11,04/21/2018 00:33,04/26/2018 16:13,05/09/2018 00:00
US-2016-110156,PO-19195,VEN02,Standard Class,delivered,05/09/2018 13:06,05/10/2018 13:11,05/11/2018 14:01,05/18/2018 22:39,06/20/2018 00:00
CA-2015-105599,JF-15490,VEN03,Same Day,delivered,07/03/2017 21:31,07/05/2017 02:45,07/12/2017 19:32,07/21/2017 21:29,07/25/2017 00:00
CA-2014-142951,BD-11605,VEN03,Same Day,delivered,06/27/2018 22:41,06/28/2018 01:11,07/02/2018 14:40,07/12/2018 11:18,08/01/2018 00:00
CA-2016-101343,SC-20695,VEN02,Standard Class,delivered,06/27/2017 10:45,06/27/2017 11:04,06/27/2017 14:56,06/29/2017 16:45,07/10/2017 00:00
CA-2017-116519,JO-15550,VEN02,First Class,delivered,04/23/2018 20:50,04/24/2018 18:04,04/25/2018 00:35,05/02/2018 17:21,06/01/2018 00:00
CA-2017-138548,BD-11725,VEN02,Standard Class,delivered,08/07/2018 23:40,08/09/2018 03:35,08/13/2018 15:11,08/14/2018 19:36,08/17/2018 00:00
CA-2017-107342,EM-14065,VEN02,Standard Class,delivered,08/10/2018 21:36,08/10/2018 21:50,08/13/2018 15:18,08/17/2018 17:04,08/23/2018 00:00
CA-2017-149181,JL-15505,VEN03,Standard Class,delivered,01/06/2018 13:44,01/09/2018 07:21,01/17/2018 17:30,02/07/2018 23:36,02/15/2018 00:00
CA-2014-125829,FP-14320,VEN02,Standard Class,delivered,10/06/2017 01:07,10/06/2017 01:24,10/06/2017 20:42,10/09/2017 19:40,10/24/2017 00:00
CA-2017-142090,AG-10675,VEN03,Standard Class,delivered,08/15/2017 10:23,08/15/2017 10:45,08/16/2017 15:52,08/19/2017 16:06,08/28/2017 00:00
CA-2014-133690,EG-13900,VEN01,First Class,delivered,01/27/2017 00:34,01/28/2017 04:34,01/30/2017 09:57,02/10/2017 18:43,03/09/2017 00:00
US-2017-109484,SH-20395,VEN01,Standard Class,delivered,11/26/2017 12:50,11/26/2017 13:14,12/01/2017 16:52,12/08/2017 17:02,12/20/2017 00:00
US-2016-104794,DO-13435,VEN01,First Class,delivered,04/16/2018 13:53,04/16/2018 14:33,04/20/2018 00:07,04/24/2018 13:19,05/15/2018 00:00
CA-2017-138779,SG-20080,VEN02,First Class,delivered,11/20/2017 13:05,11/20/2017 13:19,11/22/2017 16:52,12/06/2017 18:17,12/18/2017 00:00
CA-2014-135657,AJ-10780,VEN01,Second Class,delivered,05/01/2018 20:58,05/01/2018 21:12,05/02/2018 15:04,05/04/2018 17:21,05/15/2018 00:00
CA-2017-119004,CC-12670,VEN02,Standard Class,delivered,04/19/2017 13:45,04/21/2017 05:22,04/27/2017 05:53,05/09/2017 09:03,05/25/2017 00:00
CA-2014-111003,JO-15280,VEN02,Standard Class,delivered,05/13/2018 22:50,05/13/2018 23:11,05/14/2018 11:49,05/18/2018 22:46,06/01/2018 00:00
CA-2017-121706,DL-12865,VEN02,Standard Class,delivered,04/11/2017 22:09,04/12/2017 13:10,04/17/2017 10:26,04/30/2017 06:57,05/12/2017 00:00
CA-2017-128734,CB-12025,VEN03,Standard Class,delivered,05/17/2018 16:47,05/19/2018 03:12,05/21/2018 15:24,05/25/2018 16:43,06/04/2018 00:00
CA-2017-145779,LH-17020,VEN01,Standard Class,delivered,03/09/2018 11:38,03/09/2018 12:20,03/10/2018 00:08,03/22/2018 18:39,04/11/2018 00:00
CA-2015-130610,ES-14080,VEN02,Standard Class,delivered,01/02/2018 11:49,01/02/2018 11:55,01/05/2018 17:18,01/18/2018 00:21,01/31/2018 00:00
US-2017-135986,RA-19285,VEN02,Standard Class,delivered,11/10/2017 23:46,11/10/2017 23:55,11/16/2017 19:53,11/23/2017 19:22,12/04/2017 00:00
US-2017-157224,AG-10765,VEN02,Second Class,delivered,07/29/2017 09:50,08/02/2017 02:36,08/04/2017 19:21,08/09/2017 20:59,08/22/2017 00:00
CA-2015-162950,PB-19105,VEN02,Second Class,delivered,02/12/2018 09:05,02/12/2018 09:36,02/14/2018 17:22,02/26/2018 13:13,03/12/2018 00:00
CA-2017-127460,SC-20050,VEN01,Standard Class,delivered,07/19/2017 17:46,07/19/2017 18:03,07/26/2017 10:27,08/04/2017 15:29,08/18/2017 00:00
CA-2016-115378,BM-11140,VEN01,Second Class,delivered,01/13/2018 22:50,01/13/2018 23:09,01/16/2018 19:03,01/25/2018 18:43,02/05/2018 00:00
CA-2015-130204,LC-16885,VEN02,Standard Class,delivered,12/06/2017 08:27,12/06/2017 08:36,12/08/2017 02:43,12/19/2017 20:53,01/08/2018 00:00
CA-2015-116484,BP-11095,VEN04,Standard Class,delivered,04/07/2018 10:40,04/07/2018 10:50,04/13/2018 00:32,04/24/2018 22:11,04/30/2018 00:00
CA-2016-148096,BN-11515,VEN02,First Class,delivered,08/05/2017 14:12,08/05/2017 14:25,08/07/2017 15:47,08/17/2017 16:35,08/29/2017 00:00
CA-2014-113964,CP-12340,VEN02,Standard Class,delivered,12/06/2017 19:16,12/06/2017 19:29,12/07/2017 23:34,12/09/2017 18:39,12/22/2017 00:00
US-2014-137869,KH-16630,VEN01,Standard Class,delivered,07/25/2018 23:27,07/27/2018 02:10,07/27/2018 12:30,08/01/2018 16:09,08/10/2018 00:00
CA-2016-151323,AG-10675,VEN02,Standard Class,delivered,01/22/2018 16:19,01/24/2018 02:53,01/24/2018 18:09,01/26/2018 20:19,02/06/2018 00:00
CA-2017-161067,DJ-13510,VEN04,Second Class,delivered,07/20/2018 14:55,07/21/2018 03:25,07/24/2018 14:09,08/02/2018 14:22,08/24/2018 00:00
CA-2014-126802,GG-14650,VEN02,Standard Class,delivered,08/18/2017 00:09,08/19/2017 02:15,08/21/2017 13:14,08/24/2017 17:56,09/08/2017 00:00
CA-2017-129581,EB-13870,VEN03,Standard Class,delivered,12/13/2017 15:27,12/13/2017 15:38,12/15/2017 17:14,12/28/2017 19:12,01/22/2018 00:00
CA-2016-132997,JE-15475,VEN02,First Class,delivered,06/23/2018 12:40,06/23/2018 12:59,06/25/2018 14:14,07/03/2018 17:27,07/27/2018 00:00
CA-2017-144827,AP-10915,VEN01,Standard Class,delivered,09/30/2017 10:32,09/30/2017 10:51,10/02/2017 14:46,10/09/2017 21:04,10/24/2017 00:00
CA-2014-112291,DP-13105,VEN01,Standard Class,delivered,07/06/2017 13:04,07/06/2017 13:23,07/06/2017 14:07,07/18/2017 19:47,07/28/2017 00:00
CA-2016-132829,EP-13915,VEN02,Second Class,delivered,12/21/2017 23:21,12/21/2017 23:32,12/22/2017 19:15,12/30/2017 15:49,01/17/2018 00:00
CA-2017-159884,BD-11320,VEN02,Standard Class,shipped,07/16/2017 13:08,07/16/2017 13:22,07/20/2017 18:03,,08/08/2017 00:00
CA-2017-121048,DB-13120,VEN03,Standard Class,delivered,09/12/2017 21:58,09/12/2017 22:10,09/14/2017 16:24,09/29/2017 14:17,10/03/2017 00:00
CA-2017-126718,EM-13960,VEN02,Standard Class,delivered,12/06/2017 11:50,12/06/2017 12:12,12/07/2017 22:34,12/23/2017 11:22,01/03/2018 00:00
CA-2015-153381,LR-16915,VEN04,Standard Class,delivered,08/03/2017 20:01,08/03/2017 20:15,08/07/2017 20:18,08/19/2017 12:07,09/01/2017 00:00
CA-2017-125269,AJ-10945,VEN02,Standard Class,delivered,11/17/2017 13:15,11/18/2017 13:45,11/21/2017 18:32,11/30/2017 18:17,12/07/2017 00:00
CA-2015-125066,DO-13435,VEN01,Standard Class,delivered,06/16/2018 22:24,06/16/2018 22:36,06/18/2018 10:56,06/19/2018 22:04,06/28/2018 00:00
CA-2017-143021,BP-11095,VEN03,Same Day,delivered,10/22/2017 19:28,10/22/2017 19:49,10/24/2017 19:09,10/31/2017 16:13,11/17/2017 00:00
US-2015-113327,DC-13285,VEN02,Second Class,delivered,06/01/2017 00:05,06/02/2017 01:05,06/02/2017 10:31,06/08/2017 13:03,06/28/2017 00:00
CA-2016-144729,AS-10225,VEN01,Standard Class,delivered,03/21/2017 13:50,03/21/2017 13:50,03/22/2017 10:44,03/28/2017 14:35,04/07/2017 00:00
CA-2014-115980,FM-14380,VEN02,Standard Class,delivered,03/26/2018 11:29,03/26/2018 13:08,03/27/2018 19:13,04/13/2018 01:22,04/23/2018 00:00
CA-2015-142419,AG-10675,VEN02,Second Class,delivered,02/06/2018 14:29,02/07/2018 14:32,02/08/2018 23:22,02/09/2018 21:44,02/22/2018 00:00
CA-2016-145135,HW-14935,VEN02,First Class,delivered,06/23/2017 22:36,06/23/2017 22:50,06/26/2017 15:58,07/05/2017 14:12,07/19/2017 00:00
CA-2014-158337,DB-13615,VEN02,Second Class,delivered,04/02/2018 21:10,04/04/2018 03:08,04/11/2018 02:32,04/13/2018 20:06,04/23/2018 00:00
CA-2014-106264,JE-15475,VEN02,Standard Class,delivered,04/16/2018 17:24,04/16/2018 18:55,04/19/2018 00:16,05/10/2018 19:51,05/16/2018 00:00
CA-2016-116526,AG-10495,VEN02,Standard Class,delivered,05/19/2018 21:01,05/20/2018 00:42,05/21/2018 15:24,05/24/2018 19:41,06/18/2018 00:00
CA-2015-132276,FM-14290,VEN01,Standard Class,delivered,10/09/2017 11:40,10/09/2017 11:49,10/13/2017 13:54,10/19/2017 20:29,11/03/2017 00:00
CA-2016-166674,SF-20065,VEN02,Second Class,delivered,09/26/2017 15:15,09/26/2017 15:28,09/28/2017 17:23,09/29/2017 12:21,10/11/2017 00:00
CA-2017-127516,RA-19285,VEN02,Standard Class,delivered,07/24/2018 10:50,07/25/2018 02:45,07/25/2018 14:21,07/30/2018 15:27,08/16/2018 00:00
CA-2016-152331,GA-14725,VEN01,Standard Class,delivered,02/10/2017 14:34,02/10/2017 14:45,02/10/2017 15:42,02/16/2017 18:33,03/13/2017 00:00
CA-2016-121447,PB-19150,VEN02,First Class,delivered,03/06/2018 09:51,03/06/2018 10:09,03/08/2018 00:05,03/15/2018 17:08,03/23/2018 00:00
CA-2014-124688,GZ-14470,VEN02,First Class,delivered,07/21/2018 08:09,07/21/2018 08:15,07/23/2018 12:39,07/26/2018 17:08,08/08/2018 00:00
CA-2016-100468,CD-11920,VEN02,Standard Class,delivered,06/26/2018 11:31,06/26/2018 11:56,06/27/2018 07:56,07/03/2018 07:41,07/23/2018 00:00
CA-2015-164084,AS-10135,VEN02,Standard Class,delivered,06/11/2018 15:38,06/12/2018 09:00,06/12/2018 15:05,06/14/2018 20:15,06/26/2018 00:00
CA-2017-154935,BW-11110,VEN02,Standard Class,delivered,07/25/2018 04:46,07/25/2018 05:24,07/25/2018 09:23,07/31/2018 23:06,08/17/2018 00:00
CA-2017-148999,PH-18790,VEN02,Standard Class,delivered,05/17/2017 18:02,05/17/2017 18:10,05/18/2017 09:59,05/24/2017 10:33,06/06/2017 00:00
CA-2015-145457,JL-15850,VEN04,Second Class,delivered,12/19/2017 22:48,12/19/2017 23:53,12/21/2017 18:52,12/27/2017 21:52,01/08/2018 00:00
CA-2016-120824,CJ-12010,VEN03,Second Class,delivered,04/12/2018 10:56,04/13/2018 12:50,04/16/2018 20:08,04/24/2018 19:02,05/14/2018 00:00
CA-2017-159604,JF-15415,VEN02,First Class,delivered,12/20/2017 19:27,12/20/2017 19:51,12/21/2017 16:17,12/28/2017 19:49,01/17/2018 00:00
CA-2017-126144,SS-20590,VEN02,Standard Class,delivered,01/05/2017 13:37,01/07/2017 03:44,01/11/2017 15:37,01/16/2017 14:25,02/13/2017 00:00
CA-2016-102092,RB-19795,VEN02,First Class,delivered,08/15/2017 22:52,08/16/2017 02:05,08/23/2017 19:06,08/25/2017 23:08,09/13/2017 00:00
CA-2017-131282,GB-14530,VEN02,Second Class,delivered,01/08/2018 14:36,01/08/2018 15:31,01/09/2018 20:19,01/15/2018 16:25,02/14/2018 00:00
US-2015-131842,VD-21670,VEN01,First Class,delivered,12/03/2017 13:40,12/03/2017 13:52,12/05/2017 00:37,12/21/2017 22:59,01/08/2018 00:00
CA-2015-131352,SO-20335,VEN03,Standard Class,delivered,02/06/2018 00:17,02/06/2018 00:30,02/07/2018 23:19,02/26/2018 16:10,03/12/2018 00:00
CA-2015-145394,JH-15985,VEN02,Standard Class,delivered,02/18/2018 06:58,02/18/2018 07:40,02/21/2018 18:46,02/22/2018 19:13,03/05/2018 00:00
US-2017-148768,RC-19960,VEN01,Second Class,delivered,06/27/2018 10:33,06/27/2018 11:16,06/28/2018 14:52,06/29/2018 10:29,07/12/2018 00:00
US-2017-138086,CL-12565,VEN01,Standard Class,delivered,11/04/2017 20:07,11/07/2017 07:30,11/07/2017 21:51,11/20/2017 20:12,12/05/2017 00:00
CA-2017-110821,JD-16060,VEN01,First Class,delivered,01/21/2018 22:49,01/22/2018 14:03,01/25/2018 00:15,02/06/2018 18:13,02/15/2018 00:00
CA-2014-158372,SP-20860,VEN03,Standard Class,delivered,09/04/2017 15:17,09/05/2017 15:24,09/06/2017 20:17,09/20/2017 22:24,10/03/2017 00:00
CA-2014-129168,DJ-13630,VEN02,Standard Class,unavailable,12/27/2017 22:41,12/27/2017 23:30,,,01/22/2018 00:00
CA-2017-133207,MV-18190,VEN02,Standard Class,delivered,06/29/2018 20:09,07/05/2018 16:24,07/06/2018 08:41,07/12/2018 20:38,08/03/2018 00:00
CA-2017-118577,GA-14725,VEN01,Standard Class,delivered,03/13/2018 17:44,03/13/2018 18:20,03/14/2018 20:14,04/03/2018 16:51,04/04/2018 00:00
US-2016-150567,TW-21025,VEN02,Standard Class,delivered,01/30/2017 20:26,01/30/2017 21:35,01/31/2017 09:39,02/13/2017 17:19,03/09/2017 00:00
CA-2016-130400,BD-11320,VEN02,Standard Class,delivered,07/30/2018 09:52,07/31/2018 10:31,07/31/2018 12:36,08/03/2018 14:37,08/20/2018 00:00
CA-2016-126158,AD-10180,VEN01,Standard Class,delivered,06/21/2018 15:42,06/21/2018 16:00,06/22/2018 15:23,06/25/2018 14:28,07/13/2018 00:00
CA-2015-154921,PB-19150,VEN02,Standard Class,processing,05/21/2017 23:42,05/22/2017 00:35,,,06/21/2017 00:00
CA-2014-100972,LE-16810,VEN01,Second Class,delivered,04/21/2018 15:02,04/24/2018 18:56,04/25/2018 00:42,04/27/2018 00:28,05/16/2018 00:00
CA-2016-162733,EB-13705,VEN03,First Class,delivered,11/09/2017 21:08,11/09/2017 21:31,11/10/2017 21:58,11/16/2017 16:52,11/29/2017 00:00
CA-2017-132738,XP-21865,VEN03,First Class,delivered,06/15/2017 21:23,06/15/2017 21:35,06/16/2017 10:57,07/01/2017 12:57,07/20/2017 00:00
CA-2015-155453,SC-20695,VEN02,Standard Class,delivered,10/31/2017 11:16,10/31/2017 11:30,11/03/2017 21:19,11/08/2017 17:28,11/24/2017 00:00
US-2017-128118,MH-17785,VEN02,Standard Class,delivered,04/30/2018 10:33,04/30/2018 10:55,05/04/2018 12:09,05/17/2018 20:44,05/25/2018 00:00
CA-2014-114181,AJ-10960,VEN02,Second Class,delivered,11/24/2017 21:13,11/24/2017 23:59,11/29/2017 17:38,12/11/2017 12:48,12/19/2017 00:00
CA-2016-159212,EA-14035,VEN01,Standard Class,delivered,04/10/2018 22:58,04/10/2018 23:07,04/12/2018 19:41,04/13/2018 20:03,05/03/2018 00:00
CA-2017-132122,BK-11260,VEN02,Standard Class,delivered,11/09/2017 19:43,11/09/2017 19:55,11/10/2017 22:14,11/22/2017 23:07,12/08/2017 00:00
CA-2017-118122,SK-19990,VEN02,Standard Class,delivered,03/08/2017 22:49,03/08/2017 22:49,03/10/2017 07:28,03/15/2017 10:44,03/29/2017 00:00
US-2016-158708,AG-10675,VEN03,Second Class,delivered,08/21/2018 21:15,08/21/2018 21:30,08/22/2018 10:16,08/24/2018 01:21,08/24/2018 00:00
CA-2016-163573,AH-10195,VEN03,First Class,delivered,05/15/2017 22:48,05/15/2017 23:02,05/19/2017 13:22,05/23/2017 10:17,06/13/2017 00:00
CA-2017-152695,GM-14440,VEN03,Same Day,delivered,01/08/2018 16:50,01/09/2018 16:52,01/15/2018 16:44,01/20/2018 00:08,02/01/2018 00:00
CA-2015-123113,CD-11980,VEN04,Second Class,delivered,12/08/2017 14:09,12/08/2017 14:19,12/11/2017 16:28,01/17/2018 20:39,01/08/2018 00:00
CA-2017-116715,FM-14380,VEN02,First Class,delivered,07/24/2018 18:52,07/24/2018 19:05,07/25/2018 13:58,07/30/2018 22:12,08/28/2018 00:00
CA-2016-129308,GH-14485,VEN02,Standard Class,delivered,03/26/2017 16:14,03/26/2017 16:14,03/29/2017 15:22,04/10/2017 14:34,04/18/2017 00:00
CA-2017-108931,AB-10060,VEN02,Standard Class,delivered,04/18/2017 16:34,04/19/2017 02:50,04/19/2017 15:24,05/05/2017 18:29,05/09/2017 00:00
US-2017-167318,TH-21550,VEN02,Standard Class,delivered,07/11/2018 16:02,07/13/2018 02:35,07/13/2018 15:24,07/24/2018 19:51,07/30/2018 00:00
CA-2015-109638,BM-11650,VEN01,Standard Class,delivered,10/25/2017 10:53,10/26/2017 03:08,10/27/2017 22:58,11/13/2017 19:37,11/21/2017 00:00
CA-2015-104346,AF-10885,VEN03,Standard Class,delivered,08/13/2017 23:13,08/15/2017 03:35,08/16/2017 19:53,08/18/2017 22:04,08/25/2017 00:00
CA-2015-103961,NB-18655,VEN01,Standard Class,delivered,01/18/2018 22:23,01/18/2018 22:37,01/19/2018 22:58,01/22/2018 18:33,02/05/2018 00:00
CA-2015-120880,CC-12550,VEN02,Standard Class,delivered,11/19/2017 13:57,11/20/2017 14:06,11/21/2017 20:17,11/22/2017 20:18,12/01/2017 00:00
US-2017-163300,RO-19780,VEN02,Standard Class,delivered,02/01/2017 22:26,02/01/2017 22:41,02/03/2017 15:25,02/09/2017 15:25,02/28/2017 00:00
CA-2017-142909,AR-10405,VEN03,Second Class,delivered,05/13/2018 17:29,05/13/2018 17:52,05/17/2018 15:06,05/22/2018 10:58,06/05/2018 00:00
US-2016-131114,YC-21895,VEN01,Second Class,delivered,01/31/2018 15:55,01/31/2018 16:11,02/05/2018 18:47,02/09/2018 19:23,02/23/2018 00:00
CA-2016-105256,BW-11110,VEN02,Same Day,delivered,08/10/2017 21:05,08/10/2017 21:24,08/11/2017 20:51,08/24/2017 19:05,09/05/2017 00:00
CA-2017-162173,PG-18820,VEN02,Standard Class,delivered,08/20/2017 19:40,08/21/2017 20:25,08/23/2017 19:41,08/28/2017 19:37,09/15/2017 00:00
US-2017-127341,JE-15475,VEN02,Standard Class,delivered,02/21/2018 20:55,02/23/2018 02:31,02/24/2018 01:18,04/13/2018 21:54,03/15/2018 00:00
CA-2016-136483,AR-10510,VEN01,Standard Class,delivered,04/14/2017 20:31,04/14/2017 20:42,04/18/2017 16:34,05/08/2017 11:42,05/10/2017 00:00
CA-2015-130974,JE-15745,VEN02,Second Class,delivered,08/02/2017 18:26,08/02/2017 18:43,08/04/2017 13:17,08/23/2017 13:32,09/04/2017 00:00
CA-2017-134838,PO-18850,VEN03,First Class,delivered,08/23/2017 15:51,08/23/2017 16:07,08/24/2017 21:44,08/28/2017 16:52,09/05/2017 00:00
CA-2014-156244,LT-17110,VEN01,Standard Class,delivered,03/24/2017 12:34,03/24/2017 13:10,04/07/2017 04:37,04/10/2017 09:33,04/19/2017 00:00
CA-2014-159338,PB-19105,VEN03,First Class,delivered,05/25/2018 09:54,05/25/2018 10:16,05/25/2018 13:20,06/04/2018 20:28,06/19/2018 00:00
US-2016-131674,MR-17545,VEN02,Second Class,delivered,05/14/2017 23:34,05/14/2017 23:45,05/16/2017 12:34,05/17/2017 09:52,05/24/2017 00:00
CA-2014-138709,MA-17560,VEN03,Standard Class,delivered,02/23/2018 18:54,02/23/2018 19:27,02/27/2018 19:47,03/07/2018 16:58,03/16/2018 00:00
CA-2014-107181,LC-17140,VEN02,Standard Class,delivered,08/26/2017 08:51,08/26/2017 09:05,08/28/2017 19:40,09/05/2017 19:22,09/22/2017 00:00
CA-2015-135727,RO-19780,VEN04,Second Class,delivered,11/27/2017 22:00,11/27/2017 22:18,11/30/2017 19:45,12/06/2017 22:33,12/11/2017 00:00
CA-2015-112452,MP-17470,VEN02,Same Day,shipped,08/11/2017 17:40,08/11/2017 17:55,08/14/2017 18:22,,09/13/2017 00:00
US-2014-117058,GD-14590,VEN01,First Class,delivered,08/26/2017 22:55,08/26/2017 23:05,08/29/2017 20:22,09/08/2017 19:41,09/19/2017 00:00
CA-2014-127446,JH-15910,VEN02,Standard Class,delivered,12/05/2017 11:45,12/05/2017 11:58,12/08/2017 19:47,12/14/2017 22:39,12/28/2017 00:00
CA-2016-105746,CR-12625,VEN01,First Class,delivered,06/26/2018 15:51,06/26/2018 16:16,06/27/2018 10:15,07/05/2018 20:56,07/18/2018 00:00
CA-2017-134418,SS-20140,VEN01,Standard Class,delivered,06/22/2018 17:27,06/22/2018 17:58,06/25/2018 13:38,06/26/2018 12:22,07/05/2018 00:00
CA-2016-101693,FP-14320,VEN01,Second Class,delivered,06/08/2018 23:28,06/09/2018 14:59,06/11/2018 11:38,06/22/2018 16:04,06/28/2018 00:00
CA-2017-121888,JE-16165,VEN03,Second Class,delivered,01/30/2018 21:28,02/01/2018 02:52,02/01/2018 20:29,02/20/2018 15:13,03/09/2018 00:00
CA-2015-151785,BN-11470,VEN03,Standard Class,delivered,06/03/2017 09:27,06/03/2017 09:42,06/05/2017 15:53,06/10/2017 09:29,06/30/2017 00:00
CA-2014-134061,GT-14635,VEN03,Standard Class,delivered,03/24/2018 13:13,03/26/2018 19:27,03/29/2018 22:36,04/14/2018 01:52,04/24/2018 00:00
CA-2016-109722,DO-13435,VEN01,Second Class,delivered,01/12/2018 15:28,01/13/2018 02:06,01/16/2018 18:19,02/06/2018 15:41,02/08/2018 00:00
CA-2016-141180,MY-17380,VEN02,Second Class,delivered,11/13/2017 17:16,11/13/2017 17:30,11/14/2017 19:48,11/21/2017 17:25,12/07/2017 00:00
CA-2017-107825,MO-17800,VEN02,Same Day,delivered,06/08/2018 22:28,06/09/2018 07:12,06/11/2018 13:21,07/07/2018 16:48,07/05/2018 00:00
CA-2014-153808,SC-20095,VEN02,Second Class,delivered,02/14/2018 12:13,02/14/2018 12:27,02/16/2018 11:59,02/21/2018 16:17,03/01/2018 00:00
CA-2016-148516,PB-19105,VEN03,Standard Class,delivered,05/03/2018 22:21,05/05/2018 02:30,05/07/2018 09:10,05/10/2018 13:08,05/23/2018 00:00
CA-2016-137736,LM-17065,VEN03,Standard Class,delivered,08/10/2018 15:21,08/10/2018 15:30,08/13/2018 14:24,08/16/2018 16:18,08/29/2018 00:00
CA-2017-121195,PA-19060,VEN02,First Class,delivered,10/31/2017 18:50,11/01/2017 07:06,11/03/2017 20:52,11/14/2017 21:54,11/27/2017 00:00
CA-2017-104024,JL-15835,VEN03,Second Class,delivered,06/16/2018 18:04,06/16/2018 18:21,06/18/2018 18:57,06/28/2018 15:24,07/05/2018 00:00
CA-2017-130505,MT-18070,VEN02,Same Day,delivered,04/15/2018 20:44,04/15/2018 20:55,04/18/2018 17:04,04/26/2018 15:44,05/16/2018 00:00
CA-2014-110849,CC-12430,VEN02,Standard Class,delivered,02/06/2018 15:04,02/06/2018 15:28,02/07/2018 22:42,02/19/2018 20:16,03/05/2018 00:00
CA-2017-128160,LC-17140,VEN03,Second Class,delivered,11/28/2017 21:32,11/28/2017 21:51,11/30/2017 20:18,12/01/2017 17:48,12/12/2017 00:00
CA-2017-136448,CB-12025,VEN02,First Class,delivered,03/08/2018 20:11,03/08/2018 20:29,03/12/2018 21:18,04/16/2018 21:16,03/26/2018 00:00
CA-2017-160962,JH-15985,VEN01,Standard Class,delivered,11/19/2017 14:03,11/19/2017 14:15,11/20/2017 20:43,11/24/2017 20:24,12/15/2017 00:00
CA-2014-159520,TB-21520,VEN03,Standard Class,delivered,12/19/2017 02:07,12/20/2017 06:53,12/21/2017 21:56,01/11/2018 00:24,01/17/2018 00:00
